Started at: Thu Nov 18 00:36:59 2021

Using random seed: 1637192219
Map: .\res\textures\testmap_simplemaze_1024x512.png
FOLLOW_GREEN_FEROMONE: false
FOLLOW_RED_FEROMONE: false
AVOID_WALLS: false
time,total_gathered_food,gathered_food_since_last_entry,number_of_ants_carrying_food
2.4 0 0 0
4.80001 0 0 0
7.20007 0 0 0
9.60012 0 0 0
12.0002 0 0 0
14.4002 0 0 2
16.8003 0 0 3
19.2003 0 0 6
21.6004 0 0 9
24.0005 0 0 14
26.4005 0 0 19
28.8006 0 0 23
31.2006 0 0 29
33.6004 0 0 34
36 0 0 43
38.3996 0 0 52
40.7992 0 0 61
43.1988 0 0 76
45.5984 0 0 91
47.998 0 0 104
50.3975 0 0 117
52.7971 0 0 123
55.1967 0 0 134
57.5963 0 0 145
59.9959 0 0 167
62.3955 0 0 181
64.7954 0 0 194
67.1959 2 2 211
69.5965 2 0 230
71.997 2 0 247
74.3975 3 1 267
76.798 3 0 277
79.1985 3 0 301
81.599 6 3 309
83.9995 6 0 327
86.4 6 0 351
88.8006 6 0 366
91.2011 7 1 386
93.6016 8 1 397
96.0021 8 0 420
98.4026 10 2 437
100.803 10 0 451
103.204 12 2 468
105.604 14 2 486
108.005 16 2 500
110.405 19 3 515
112.806 19 0 529
115.206 22 3 544
117.607 23 1 558
120.007 26 3 573
122.408 26 0 598
124.808 29 3 614
127.209 31 2 628
129.608 32 1 641
132.007 36 4 660
134.405 39 3 675
136.804 42 3 688
139.203 48 6 698
141.601 51 3 712
144 56 5 722
146.399 60 4 732
148.798 64 4 750
151.196 69 5 762
153.595 72 3 779
155.994 79 7 802
158.392 87 8 805
160.791 91 4 812
163.19 97 6 821
165.588 102 5 827
167.987 107 5 835
170.386 111 4 847
172.784 117 6 857
175.183 120 3 875
177.582 130 10 879
179.98 140 10 878
182.379 146 6 880
184.778 149 3 888
187.176 157 8 897
189.575 162 5 911
191.974 167 5 922
194.372 172 5 929
196.771 181 9 946
199.17 186 5 963
201.568 192 6 969
203.967 195 3 976
206.366 200 5 982
208.765 208 8 993
211.163 213 5 1000
213.562 218 5 1010
215.961 229 11 1015
218.359 236 7 1022
220.758 239 3 1033
223.157 244 5 1046
225.555 250 6 1054
227.954 261 11 1064
230.353 268 7 1066
232.751 277 9 1071
235.15 282 5 1081
237.549 285 3 1091
239.947 296 11 1093
242.346 303 7 1094
244.745 314 11 1096
247.143 324 10 1101
249.542 332 8 1108
251.941 340 8 1115
254.339 345 5 1118
256.739 353 8 1124
259.142 358 5 1132
261.544 373 15 1134
263.946 383 10 1135
266.349 391 8 1141
268.751 396 5 1146
271.153 405 9 1149
273.556 414 9 1161
275.958 429 15 1160
278.36 436 7 1159
280.763 446 10 1163
283.165 455 9 1169
285.567 464 9 1178
287.97 470 6 1189
290.372 476 6 1197
292.774 484 8 1199
295.177 494 10 1214
297.579 505 11 1215
299.981 512 7 1219
302.384 527 15 1216
304.786 538 11 1213
307.189 544 6 1220
309.591 555 11 1221
311.993 565 10 1224
314.396 571 6 1231
316.798 582 11 1234
319.2 590 8 1238
321.603 594 4 1247
324.005 600 6 1250
326.407 605 5 1260
328.81 614 9 1262
331.212 622 8 1270
333.614 627 5 1274
336.017 637 10 1279
338.419 652 15 1274
340.821 664 12 1280
343.224 674 10 1280
345.626 683 9 1283
348.028 695 12 1283
350.431 703 8 1289
352.833 715 12 1288
355.235 724 9 1290
357.638 735 11 1296
360.04 746 11 1298
362.442 753 7 1304
364.845 765 12 1306
367.247 780 15 1301
369.649 789 9 1301
372.052 797 8 1302
374.454 809 12 1302
376.856 820 11 1306
379.259 831 11 1301
381.661 840 9 1300
384.064 853 13 1302
386.466 860 7 1308
388.868 865 5 1320
391.271 876 11 1325
393.673 885 9 1328
396.075 891 6 1331
398.478 902 11 1336
400.88 914 12 1332
403.282 930 16 1320
405.685 949 19 1309
408.087 955 6 1314
410.489 962 7 1314
