Started at: Wed Nov 17 21:22:01 2021

Using random seed: 1637180521
Map: .\res\textures\testmap_no_walls_1024x512.png
FOLLOW_GREEN_FEROMONE: false
FOLLOW_RED_FEROMONE: false
AVOID_WALLS: false
time,total_gathered_food,gathered_food_since_last_entry,number_of_ants_carrying_food
2.4 0 0 0
4.80001 0 0 0
7.20007 0 0 0
9.60012 0 0 0
12.0002 0 0 0
14.4002 0 0 0
16.8003 0 0 0
19.2003 0 0 0
21.6004 0 0 0
24.0005 0 0 0
26.4005 0 0 0
28.8006 0 0 0
31.2006 0 0 0
33.6004 0 0 0
36 0 0 0
38.3996 0 0 0
40.7992 0 0 0
43.1988 0 0 0
45.5984 0 0 0
47.998 0 0 0
50.3975 0 0 0
52.7971 0 0 0
55.1967 0 0 0
57.5963 0 0 0
59.9959 0 0 0
62.3955 0 0 0
64.7954 0 0 0
67.1959 0 0 1
69.5965 0 0 1
71.997 0 0 1
74.3975 0 0 1
76.798 0 0 1
79.1985 0 0 1
81.599 0 0 1
83.9995 1 1 0
86.4 1 0 0
88.8006 1 0 0
91.2011 1 0 0
93.6016 1 0 0
96.0021 1 0 0
98.4026 1 0 0
100.803 1 0 0
103.204 1 0 0
105.604 1 0 0
108.005 1 0 0
110.405 1 0 0
112.806 1 0 0
115.206 1 0 0
117.607 1 0 0
120.007 1 0 0
122.408 1 0 0
124.808 1 0 0
127.209 1 0 0
129.608 1 0 0
132.007 1 0 0
134.405 1 0 0
136.804 1 0 1
139.203 1 0 1
141.601 1 0 1
144 1 0 1
146.399 1 0 1
148.798 1 0 1
151.196 1 0 1
153.595 1 0 1
155.994 1 0 1
158.392 1 0 1
160.791 1 0 1
163.19 1 0 1
165.588 1 0 1
167.987 1 0 1
170.386 1 0 1
172.784 1 0 1
175.183 1 0 1
177.582 1 0 1
179.98 2 1 0
182.379 2 0 0
184.778 2 0 0
187.176 2 0 0
189.575 2 0 0
191.974 2 0 0
194.372 2 0 0
196.771 2 0 0
199.17 2 0 0
201.568 2 0 0
203.967 2 0 0
206.366 2 0 0
208.765 2 0 0
211.163 2 0 0
213.562 2 0 0
215.961 2 0 0
218.359 2 0 0
220.758 2 0 0
223.157 2 0 0
225.555 2 0 1
227.954 2 0 1
230.353 2 0 1
232.751 2 0 1
235.15 2 0 1
237.549 2 0 1
239.947 2 0 1
242.346 2 0 1
244.745 2 0 1
247.143 2 0 1
249.542 2 0 1
251.941 2 0 1
254.339 2 0 1
256.739 2 0 2
259.142 2 0 2
261.544 2 0 2
263.946 2 0 2
266.349 2 0 2
268.751 2 0 2
271.153 2 0 2
273.556 2 0 2
275.958 2 0 2
278.36 2 0 2
280.763 2 0 2
283.165 2 0 2
285.567 2 0 2
287.97 2 0 2
290.372 2 0 2
292.774 2 0 2
295.177 2 0 2
297.579 2 0 2
299.981 3 1 1
302.384 4 1 0
304.786 4 0 0
307.189 4 0 0
309.591 4 0 0
311.993 4 0 0
314.396 4 0 0
316.798 4 0 0
319.2 4 0 0
321.603 4 0 0
324.005 4 0 0
326.407 4 0 0
328.81 4 0 0
331.212 4 0 0
333.614 4 0 1
336.017 4 0 1
338.419 4 0 1
340.821 4 0 1
343.224 4 0 1
345.626 4 0 1
348.028 4 0 1
350.431 4 0 1
352.833 4 0 1
355.235 4 0 1
357.638 4 0 1
360.04 5 1 0
362.442 5 0 0
364.845 5 0 1
367.247 5 0 1
369.649 5 0 1
372.052 5 0 1
374.454 5 0 1
376.856 5 0 1
379.259 5 0 2
381.661 5 0 2
384.064 5 0 2
386.466 5 0 2
388.868 5 0 2
391.271 5 0 2
393.673 5 0 2
396.075 5 0 2
398.478 5 0 2
400.88 5 0 2
403.282 5 0 2
405.685 5 0 2
408.087 6 1 1
410.489 6 0 1
412.892 6 0 1
415.294 6 0 1
417.696 6 0 1
420.099 6 0 1
422.501 6 0 1
424.903 6 0 1
427.306 6 0 1
429.708 6 0 1
432.11 6 0 1
434.513 6 0 1
436.915 6 0 1
439.317 6 0 1
441.72 6 0 1
444.122 6 0 1
446.524 6 0 1
448.927 6 0 1
451.329 6 0 1
453.731 6 0 1
456.134 6 0 1
458.536 6 0 1
460.939 6 0 1
463.341 6 0 1
465.743 6 0 1
468.146 6 0 1
470.548 6 0 1
472.95 6 0 1
475.353 6 0 1
477.755 6 0 1
480.157 6 0 1
482.56 6 0 1
484.962 6 0 1
487.364 6 0 1
489.767 6 0 1
492.169 6 0 1
494.571 6 0 1
496.974 6 0 1
499.376 6 0 1
501.778 6 0 1
504.181 6 0 1
506.583 6 0 1
508.985 6 0 1
511.388 6 0 1
513.79 6 0 1
516.192 6 0 1
518.595 6 0 1
520.997 6 0 1
523.399 6 0 1
525.802 6 0 1
528.204 7 1 0
530.606 7 0 0
533.009 7 0 1
535.411 7 0 1
537.813 7 0 1
540.216 7 0 1
542.618 7 0 1
545.021 7 0 1
547.423 7 0 1
549.825 7 0 1
552.228 7 0 1
554.63 7 0 1
557.032 7 0 1
559.435 7 0 1
561.837 7 0 1
564.239 7 0 1
566.642 7 0 1
569.044 7 0 1
571.446 7 0 1
573.849 7 0 1
576.251 7 0 1
578.653 7 0 1
581.056 7 0 1
583.458 7 0 1
585.86 8 1 1
588.263 8 0 1
590.665 8 0 1
593.067 8 0 1
595.47 8 0 1
597.872 8 0 1
600.274 8 0 1
602.677 8 0 1
605.079 8 0 1
607.481 8 0 1
609.884 8 0 1
612.286 8 0 1
614.688 8 0 1
617.091 8 0 1
619.493 9 1 0
621.896 9 0 0
624.298 9 0 0
626.7 9 0 0
629.103 9 0 0
631.505 9 0 0
633.907 9 0 0
636.31 9 0 0
638.712 9 0 0
641.114 9 0 0
643.517 9 0 0
645.919 9 0 0
648.321 9 0 0
650.724 9 0 0
653.126 9 0 0
655.528 9 0 0
657.931 9 0 0
660.333 9 0 0
662.735 9 0 0
665.138 9 0 0
667.54 9 0 0
669.942 9 0 0
672.345 9 0 0
674.747 9 0 0
677.149 9 0 0
679.552 9 0 0
681.954 9 0 0
684.356 9 0 1
686.759 9 0 1
689.161 9 0 1
691.563 9 0 1
693.966 9 0 1
696.368 9 0 1
698.771 9 0 1
701.173 9 0 1
703.575 9 0 1
705.978 9 0 1
708.38 9 0 1
710.782 9 0 1
713.185 9 0 1
715.587 9 0 1
717.989 9 0 1
720.392 9 0 1
722.794 9 0 1
725.196 9 0 1
727.599 9 0 1
730.001 9 0 1
732.403 9 0 1
734.806 9 0 1
737.208 9 0 1
739.61 9 0 1
742.013 9 0 1
744.415 9 0 1
746.817 9 0 1
749.22 9 0 1
751.622 9 0 1
754.024 9 0 1
756.427 9 0 1
758.829 9 0 1
761.231 9 0 1
763.634 9 0 1
766.036 9 0 1
768.438 9 0 1
770.841 9 0 1
773.243 9 0 1
775.646 9 0 1
778.048 9 0 1
780.45 9 0 1
782.853 9 0 1
785.255 9 0 1
787.657 9 0 1
790.06 9 0 1
792.462 9 0 1
794.864 9 0 1
797.267 9 0 1
799.669 9 0 1
802.071 9 0 1
804.474 9 0 1
806.876 9 0 1
809.278 9 0 1
811.681 9 0 1
814.083 9 0 1
816.485 9 0 1
818.888 9 0 1
821.29 9 0 1
823.692 9 0 1
826.095 9 0 1
828.497 9 0 1
830.899 9 0 1
833.302 9 0 1
835.704 9 0 1
838.106 9 0 1
840.509 9 0 1
842.911 9 0 1
845.313 9 0 2
847.716 9 0 2
850.118 9 0 2
852.521 9 0 2
854.923 9 0 2
857.325 9 0 2
859.728 9 0 2
862.13 10 1 1
864.532 10 0 1
866.935 10 0 1
869.337 10 0 1
871.739 10 0 1
874.142 10 0 1
876.544 10 0 1
878.946 10 0 1
881.349 10 0 1
883.751 10 0 1
886.153 11 1 0
888.556 11 0 0
890.958 11 0 0
893.36 11 0 0
895.763 11 0 1
898.165 11 0 1
900.567 11 0 1
902.97 11 0 1
905.372 11 0 1
907.774 11 0 1
910.177 11 0 1
912.579 11 0 1
914.981 11 0 2
917.384 11 0 2
919.786 11 0 2
922.188 11 0 2
924.591 11 0 2
926.993 11 0 2
929.396 11 0 2
931.798 11 0 2
934.2 11 0 2
936.603 11 0 2
939.005 11 0 2
941.407 11 0 2
943.81 11 0 2
946.212 11 0 2
948.614 11 0 2
951.017 11 0 2
953.419 12 1 1
955.821 12 0 1
958.224 12 0 1
960.626 12 0 2
963.028 12 0 2
965.431 12 0 2
967.833 12 0 2
970.235 12 0 2
972.638 12 0 2
975.04 12 0 2
977.442 12 0 2
979.845 12 0 2
982.247 13 1 1
984.649 13 0 1
987.052 13 0 1
989.454 13 0 1
991.856 13 0 1
994.259 14 1 0
996.661 14 0 0
999.063 14 0 0
1001.47 14 0 0
1003.87 14 0 0
1006.27 14 0 0
1008.67 14 0 0
1011.08 14 0 0
1013.48 14 0 0
1015.88 14 0 0
1018.28 14 0 0
1020.68 14 0 0
1023.09 14 0 0
1025.49 14 0 0
1027.89 14 0 0
1030.29 14 0 0
1032.7 14 0 0
1035.1 14 0 0
1037.5 14 0 0
1039.9 14 0 0
1042.31 14 0 0
1044.71 14 0 0
1047.11 14 0 0
1049.51 14 0 0
1051.92 14 0 0
1054.32 14 0 0
1056.72 14 0 0
1059.12 14 0 0
1061.52 14 0 0
1063.93 14 0 0
1066.33 14 0 0
1068.73 14 0 0
1071.13 14 0 0
1073.54 14 0 0
1075.94 14 0 1
1078.34 14 0 1
1080.74 14 0 1
1083.15 14 0 1
1085.55 14 0 1
1087.95 14 0 1
1090.35 14 0 1
1092.75 14 0 1
1095.16 14 0 1
1097.56 14 0 1
1099.96 14 0 1
1102.36 14 0 1
1104.77 14 0 1
1107.17 14 0 1
1109.57 14 0 1
1111.97 14 0 1
1114.38 14 0 1
1116.78 14 0 1
1119.18 14 0 1
1121.58 14 0 1
1123.99 14 0 1
1126.39 14 0 1
1128.79 14 0 1
1131.19 14 0 1
1133.59 14 0 1
1136 14 0 1
1138.4 14 0 1
1140.8 14 0 1
1143.2 14 0 1
1145.61 14 0 1
1148.01 14 0 1
1150.41 14 0 1
1152.81 14 0 1
1155.22 14 0 1
1157.62 14 0 1
1160.02 14 0 1
1162.42 14 0 1
1164.83 14 0 1
1167.23 14 0 1
1169.63 14 0 1
1172.03 14 0 1
1174.43 14 0 1
1176.84 14 0 1
1179.24 14 0 1
1181.64 14 0 1
1184.04 14 0 1
1186.45 14 0 1
1188.85 14 0 1
1191.25 14 0 1
1193.65 14 0 1
1196.06 14 0 1
1198.46 14 0 1
1200.86 14 0 2
1203.26 14 0 2
1205.67 14 0 2
1208.07 14 0 2
1210.47 14 0 2
1212.87 14 0 2
1215.27 14 0 2
1217.68 14 0 2
1220.08 14 0 2
1222.48 14 0 2
1224.88 14 0 2
1227.29 14 0 2
1229.69 14 0 2
1232.09 14 0 2
1234.49 14 0 2
1236.9 14 0 2
1239.3 14 0 2
1241.7 14 0 2
1244.1 14 0 2
1246.5 14 0 2
1248.91 14 0 2
1251.31 14 0 2
1253.71 14 0 2
1256.11 14 0 2
1258.52 14 0 2
1260.92 14 0 2
1263.32 14 0 2
1265.72 14 0 2
1268.13 14 0 2
1270.53 14 0 2
1272.93 14 0 2
1275.33 14 0 2
1277.74 14 0 2
1280.14 14 0 2
1282.54 14 0 2
1284.94 14 0 2
1287.34 14 0 2
1289.75 14 0 2
1292.15 14 0 2
1294.55 14 0 2
1296.95 14 0 2
1299.36 14 0 2
1301.76 15 1 1
1304.16 15 0 1
1306.56 15 0 1
1308.97 15 0 1
1311.37 15 0 1
1313.77 15 0 1
1316.17 15 0 1
1318.58 16 1 0
1320.98 16 0 0
1323.38 16 0 0
1325.78 16 0 0
1328.18 16 0 0
1330.59 16 0 0
1332.99 16 0 0
1335.39 16 0 0
1337.79 16 0 0
1340.2 16 0 0
1342.6 16 0 0
1345 16 0 0
1347.4 16 0 0
1349.81 16 0 0
1352.21 16 0 0
1354.61 16 0 0
1357.01 16 0 0
1359.42 16 0 0
1361.82 16 0 0
1364.22 16 0 0
1366.62 16 0 0
1369.02 16 0 0
1371.43 16 0 0
1373.83 16 0 0
1376.23 16 0 0
1378.63 16 0 0
1381.04 16 0 0
1383.44 16 0 0
1385.84 16 0 0
1388.24 16 0 0
1390.65 16 0 0
1393.05 16 0 0
1395.45 16 0 0
1397.85 16 0 0
1400.25 16 0 0
1402.66 16 0 0
1405.06 16 0 0
1407.46 16 0 0
1409.86 16 0 0
1412.27 16 0 0
1414.67 16 0 0
1417.07 16 0 0
1419.47 16 0 0
1421.88 16 0 0
1424.28 16 0 0
1426.68 16 0 0
1429.08 16 0 0
1431.49 16 0 1
1433.89 16 0 1
1436.29 16 0 1
1438.69 16 0 1
1441.09 16 0 1
1443.5 16 0 1
1445.9 16 0 1
1448.3 16 0 2
1450.7 16 0 2
1453.11 16 0 2
1455.51 16 0 2
1457.91 16 0 2
1460.31 16 0 2
1462.72 16 0 2
1465.12 16 0 2
1467.52 16 0 2
1469.92 16 0 2
1472.33 16 0 2
1474.73 16 0 2
1477.13 16 0 2
1479.53 16 0 2
1481.93 16 0 2
1484.34 16 0 2
1486.74 16 0 2
1489.14 16 0 2
1491.54 16 0 2
1493.95 16 0 2
1496.35 16 0 2
1498.75 16 0 2
1501.15 16 0 2
1503.56 16 0 2
1505.96 16 0 2
1508.36 16 0 2
1510.76 16 0 2
1513.17 16 0 2
1515.57 16 0 2
1517.97 16 0 2
1520.37 16 0 2
1522.77 16 0 2
1525.18 16 0 2
1527.58 16 0 2
1529.98 16 0 2
1532.38 16 0 2
1534.79 16 0 2
1537.19 16 0 2
1539.59 16 0 2
1541.99 16 0 2
1544.4 16 0 2
1546.8 16 0 2
1549.2 16 0 2
1551.6 16 0 2
1554 16 0 2
1556.41 16 0 2
1558.81 16 0 2
1561.21 16 0 2
1563.61 16 0 2
1566.02 16 0 2
1568.42 16 0 2
1570.82 16 0 2
1573.22 16 0 2
1575.63 16 0 2
1578.03 16 0 2
1580.43 16 0 2
1582.83 16 0 2
1585.24 16 0 2
1587.64 16 0 2
1590.04 16 0 2
1592.44 16 0 2
1594.84 16 0 2
1597.25 16 0 2
1599.65 16 0 2
1602.05 16 0 2


