Started at: Wed Nov 17 21:37:19 2021

Using random seed: 1637181439
Map: .\res\textures\testmap_no_walls_1024x512.png
FOLLOW_GREEN_FEROMONE: false
FOLLOW_RED_FEROMONE: false
AVOID_WALLS: false
time,total_gathered_food,gathered_food_since_last_entry,number_of_ants_carrying_food
2.4 0 0 0
4.80001 0 0 0
7.20007 0 0 0
9.60012 0 0 0
12.0002 0 0 0
14.4002 0 0 0
16.8003 0 0 0
19.2003 0 0 1
21.6004 0 0 1
24.0005 0 0 1
26.4005 0 0 1
28.8006 0 0 1
31.2006 0 0 1
33.6004 0 0 1
36 0 0 1
38.3996 0 0 1
40.7992 0 0 2
43.1988 0 0 2
45.5984 0 0 2
47.998 0 0 2
50.3975 0 0 2
52.7971 0 0 2
55.1967 0 0 3
57.5963 0 0 4
59.9959 0 0 4
62.3955 0 0 4
64.7954 0 0 5
67.1959 1 1 4
69.5965 1 0 4
71.997 1 0 5
74.3975 1 0 5
76.798 1 0 5
79.1985 1 0 5
81.599 1 0 5
83.9995 1 0 5
86.4 1 0 5
88.8006 1 0 6
91.2011 1 0 6
93.6016 1 0 6
96.0021 1 0 6
98.4026 1 0 6
100.803 2 1 5
103.204 2 0 5
105.604 3 1 4
108.005 3 0 5
110.405 3 0 5
112.806 3 0 5
115.206 4 1 4
117.607 4 0 4
120.007 4 0 4
122.408 4 0 5
124.808 4 0 6
127.209 4 0 6
129.608 4 0 7
132.007 4 0 7
134.405 4 0 7
136.804 4 0 8
139.203 4 0 8
141.601 4 0 8
144 4 0 8
146.399 4 0 9
148.798 4 0 9
151.196 4 0 9
153.595 4 0 9
155.994 4 0 9
158.392 4 0 9
160.791 4 0 9
163.19 4 0 10
165.588 4 0 10
167.987 4 0 10
170.386 4 0 10
172.784 4 0 11
175.183 4 0 11
177.582 5 1 10
179.98 6 1 9
182.379 8 2 7
184.778 8 0 7
187.176 8 0 8
189.575 8 0 9
191.974 9 1 8
194.372 9 0 8
196.771 10 1 7
199.17 10 0 7
201.568 10 0 7
203.967 10 0 7
206.366 10 0 7
208.765 10 0 8
211.163 10 0 8
213.562 10 0 8
215.961 10 0 8
218.359 10 0 8
220.758 10 0 9
223.157 10 0 9
225.555 10 0 9
227.954 10 0 9
230.353 10 0 9
232.751 10 0 9
235.15 10 0 9
237.549 10 0 9
239.947 10 0 9
242.346 10 0 11
244.745 10 0 11
247.143 10 0 11
249.542 11 1 10
251.941 11 0 10
254.339 12 1 9
256.739 12 0 9
259.142 12 0 9
261.544 12 0 9
263.946 13 1 8
266.349 13 0 8
268.751 13 0 8
271.153 13 0 9
273.556 13 0 9
275.958 13 0 9
278.36 13 0 9
280.763 13 0 9
283.165 13 0 9
285.567 13 0 9
287.97 13 0 9
290.372 13 0 9
292.774 13 0 9
295.177 13 0 9
297.579 13 0 9
299.981 13 0 9
302.384 13 0 9
304.786 13 0 10
307.189 14 1 9
309.591 14 0 9
311.993 15 1 8
314.396 15 0 9
316.798 15 0 9
319.2 15 0 9
321.603 15 0 10
324.005 15 0 10
326.407 15 0 11
328.81 15 0 12
331.212 15 0 12
333.614 17 2 12
336.017 17 0 12
338.419 17 0 12
340.821 17 0 12
343.224 17 0 12
345.626 17 0 12
348.028 17 0 12
350.431 17 0 12
352.833 17 0 12
355.235 17 0 12
357.638 17 0 12
360.04 18 1 11
362.442 18 0 11
364.845 18 0 11
367.247 18 0 11
369.649 18 0 11
372.052 18 0 11
374.454 19 1 10
376.856 20 1 9
379.259 20 0 9
381.661 20 0 9
384.064 21 1 8
386.466 21 0 8
388.868 21 0 8
391.271 21 0 8
393.673 21 0 8
396.075 21 0 9
398.478 22 1 8
400.88 23 1 7
403.282 24 1 6
405.685 24 0 7
408.087 24 0 8
410.489 24 0 8
412.892 24 0 8
415.294 24 0 8
417.696 24 0 8
420.099 24 0 9
422.501 24 0 9
424.903 24 0 9
427.306 25 1 9
429.708 25 0 9
432.11 25 0 9
434.513 25 0 9
436.915 25 0 9
439.317 25 0 9
441.72 26 1 8
444.122 26 0 9
446.524 27 1 8
448.927 27 0 8
451.329 27 0 8
453.731 27 0 8
456.134 27 0 10
458.536 27 0 10
460.939 27 0 10
463.341 27 0 10
465.743 27 0 11
468.146 27 0 11
470.548 27 0 11
472.95 27 0 11
475.353 27 0 11
477.755 28 1 10
480.157 30 2 8
482.56 30 0 8
484.962 30 0 8
487.364 30 0 8
489.767 30 0 8
492.169 32 2 7
494.571 32 0 7
496.974 32 0 7
499.376 32 0 7
501.778 32 0 7
504.181 32 0 8
506.583 32 0 9
508.985 33 1 8
511.388 33 0 8
513.79 33 0 8
516.192 33 0 8
518.595 33 0 8
520.997 33 0 8
523.399 33 0 10
525.802 33 0 10
528.204 33 0 10
530.606 33 0 10
533.009 33 0 10
535.411 33 0 10
537.813 34 1 9
540.216 34 0 9
542.618 34 0 9
545.021 35 1 8
547.423 35 0 8
549.825 35 0 8
552.228 36 1 8
554.63 36 0 8
557.032 36 0 8
559.435 36 0 8
561.837 36 0 8
564.239 37 1 7
566.642 37 0 7
569.044 37 0 8
571.446 37 0 8
573.849 38 1 7
576.251 38 0 7
578.653 38 0 7
581.056 38 0 7
583.458 38 0 7
585.86 38 0 8
588.263 38 0 8
590.665 38 0 8
593.067 38 0 8
595.47 38 0 8
597.872 38 0 8
600.274 38 0 8
602.677 38 0 10
605.079 38 0 10
607.481 38 0 10
609.884 38 0 10
612.286 38 0 10
614.688 38 0 10
617.091 38 0 10
619.493 38 0 10
621.896 38 0 10
624.298 38 0 11
626.7 39 1 10
629.103 39 0 10
631.505 40 1 9
633.907 40 0 9
636.31 40 0 9
638.712 40 0 9
641.114 40 0 9
643.517 40 0 9
645.919 40 0 9
648.321 40 0 9
650.724 40 0 9
653.126 40 0 9
655.528 40 0 9
657.931 40 0 10
660.333 40 0 10
662.735 42 2 8
665.138 43 1 7
667.54 44 1 6
669.942 44 0 6
672.345 44 0 6
674.747 44 0 6
677.149 44 0 6
679.552 45 1 5
681.954 46 1 4
684.356 46 0 4
686.759 46 0 4
689.161 46 0 5
691.563 46 0 5
693.966 46 0 6
696.368 47 1 5
698.771 47 0 5
701.173 47 0 5
703.575 47 0 6
705.978 47 0 6
708.38 48 1 6
710.782 48 0 7
713.185 48 0 7
715.587 48 0 8
717.989 48 0 8
720.392 49 1 8
722.794 50 1 7
725.196 50 0 7
727.599 50 0 9
730.001 51 1 8
732.403 52 1 7
734.806 52 0 7
737.208 52 0 7
739.61 52 0 7
742.013 52 0 7
744.415 53 1 7
746.817 53 0 7
749.22 53 0 7
751.622 53 0 9
754.024 53 0 9
756.427 53 0 10
758.829 53 0 10
761.231 53 0 10
763.634 53 0 10
766.036 54 1 9
768.438 54 0 9
770.841 54 0 9
773.243 54 0 9
775.646 55 1 8
778.048 55 0 8
780.45 55 0 8
782.853 55 0 8
785.255 55 0 8
787.657 55 0 8
790.06 55 0 8
792.462 56 1 7
794.864 57 1 6
797.267 57 0 6
799.669 58 1 5
802.071 59 1 4
804.474 59 0 4
806.876 59 0 4
809.278 59 0 4
811.681 59 0 4
814.083 59 0 4
816.485 59 0 5
818.888 59 0 5
821.29 59 0 5
823.692 59 0 5
826.095 59 0 6
828.497 59 0 6
830.899 60 1 5
833.302 60 0 5
835.704 60 0 5
838.106 60 0 5
840.509 60 0 5
842.911 60 0 5
845.313 60 0 5
847.716 60 0 5
850.118 60 0 5
852.521 60 0 6
854.923 60 0 6
857.325 60 0 6
859.728 60 0 6
862.13 60 0 6
864.532 61 1 5
866.935 61 0 5
869.337 61 0 6
871.739 61 0 6
874.142 61 0 6
876.544 61 0 6
878.946 61 0 6
881.349 61 0 8
883.751 61 0 8
886.153 61 0 8
888.556 61 0 9
890.958 61 0 9
893.36 61 0 9
895.763 61 0 10
898.165 61 0 10
900.567 61 0 10
902.97 61 0 10
905.372 61 0 10
907.774 62 1 10
910.177 62 0 10
912.579 62 0 10
914.981 63 1 9
917.384 63 0 9
919.786 63 0 9
922.188 63 0 9
924.591 63 0 9
926.993 63 0 9
929.396 63 0 9
931.798 64 1 8
934.2 64 0 8
936.603 64 0 9
939.005 64 0 10
941.407 64 0 11
943.81 65 1 11
946.212 65 0 11
948.614 65 0 11
951.017 65 0 11
953.419 65 0 11
955.821 65 0 11
958.224 65 0 12
960.626 65 0 12
963.028 65 0 12
965.431 65 0 12
967.833 66 1 11
970.235 67 1 10
972.638 68 1 9
975.04 68 0 9
977.442 68 0 9
979.845 68 0 9
982.247 68 0 9
984.649 68 0 9
987.052 68 0 9
989.454 69 1 8
991.856 69 0 8
994.259 69 0 8
996.661 69 0 8
999.063 69 0 8
1001.47 69 0 8
1003.87 70 1 7
1006.27 70 0 7
1008.67 71 1 6
1011.08 71 0 6
1013.48 71 0 6
1015.88 71 0 7
1018.28 71 0 7
1020.68 71 0 8
1023.09 71 0 8
1025.49 72 1 7
1027.89 72 0 8
1030.29 72 0 9
1032.7 72 0 9
1035.1 72 0 9
1037.5 72 0 10
1039.9 72 0 10
1042.31 72 0 10
1044.71 73 1 9
1047.11 73 0 10
1049.51 74 1 9
1051.92 74 0 10
1054.32 74 0 10
1056.72 74 0 10
1059.12 74 0 10
1061.52 74 0 10
1063.93 74 0 10
1066.33 74 0 10
1068.73 74 0 10
1071.13 75 1 9
1073.54 76 1 8
1075.94 78 2 6
1078.34 78 0 6
1080.74 80 2 5
1083.15 80 0 5
1085.55 80 0 6
1087.95 80 0 6
1090.35 80 0 6
1092.75 80 0 6
1095.16 80 0 6
1097.56 80 0 7
1099.96 80 0 8
1102.36 80 0 10
1104.77 81 1 9
1107.17 82 1 8
1109.57 82 0 8
1111.97 82 0 8
1114.38 82 0 8
1116.78 82 0 8
1119.18 82 0 8
1121.58 82 0 8
1123.99 82 0 8
1126.39 82 0 8
1128.79 82 0 8
1131.19 82 0 8
1133.59 82 0 8
1136 84 2 6
1138.4 84 0 6
1140.8 84 0 6
1143.2 84 0 7
1145.61 84 0 7
1148.01 85 1 6
1150.41 85 0 6
1152.81 85 0 7
1155.22 85 0 7
1157.62 85 0 7
1160.02 85 0 7
1162.42 85 0 7
1164.83 85 0 7
1167.23 85 0 7
1169.63 85 0 7
1172.03 85 0 8
1174.43 86 1 7
1176.84 86 0 7
1179.24 86 0 7
1181.64 86 0 7
1184.04 86 0 7
1186.45 86 0 7
1188.85 86 0 7
1191.25 87 1 6
1193.65 87 0 7
1196.06 87 0 7
1198.46 87 0 7
1200.86 88 1 6
1203.26 88 0 6
1205.67 88 0 7
1208.07 88 0 7
1210.47 88 0 7
1212.87 88 0 7
1215.27 88 0 7
1217.68 89 1 6
1220.08 89 0 6
1222.48 89 0 7
1224.88 90 1 7
1227.29 90 0 7
1229.69 90 0 7
1232.09 90 0 7
1234.49 90 0 7
1236.9 90 0 7
1239.3 90 0 7
1241.7 90 0 7
1244.1 91 1 7
1246.5 91 0 8
1248.91 91 0 8
1251.31 92 1 8
1253.71 92 0 9
1256.11 93 1 9
1258.52 94 1 8
1260.92 94 0 8
1263.32 94 0 8
1265.72 94 0 8
1268.13 94 0 8
1270.53 94 0 8
1272.93 94 0 10
1275.33 94 0 11
1277.74 94 0 11
1280.14 94 0 11
1282.54 95 1 10
1284.94 95 0 10
1287.34 95 0 11
1289.75 95 0 11
1292.15 95 0 11
1294.55 96 1 10
1296.95 96 0 10
1299.36 96 0 11
1301.76 96 0 11
1304.16 96 0 11
1306.56 96 0 11
1308.97 96 0 11
1311.37 97 1 11
1313.77 97 0 11
1316.17 97 0 11
1318.58 98 1 10
1320.98 98 0 10
1323.38 98 0 10
1325.78 98 0 10
1328.18 98 0 10
1330.59 99 1 9
1332.99 99 0 9
1335.39 99 0 9
1337.79 99 0 9
1340.2 99 0 10
1342.6 99 0 10
1345 99 0 11
1347.4 101 2 9
1349.81 101 0 9
1352.21 102 1 8
1354.61 102 0 8
1357.01 103 1 7
1359.42 103 0 7
1361.82 103 0 7
1364.22 104 1 7
1366.62 104 0 7
1369.02 104 0 7
1371.43 104 0 7
1373.83 104 0 8
1376.23 104 0 8
1378.63 104 0 8
1381.04 104 0 8
1383.44 104 0 8
1385.84 105 1 7
1388.24 105 0 7
1390.65 105 0 8
1393.05 105 0 8
1395.45 105 0 10
1397.85 105 0 10
1400.25 105 0 10
1402.66 105 0 10
1405.06 105 0 10
1407.46 106 1 9
1409.86 106 0 9
1412.27 107 1 8
1414.67 107 0 8
1417.07 107 0 8
1419.47 107 0 8
1421.88 107 0 9
1424.28 107 0 9
1426.68 107 0 10
1429.08 107 0 10
1431.49 107 0 12
1433.89 107 0 12
1436.29 107 0 13
1438.69 107 0 13
1441.09 107 0 13
1443.5 107 0 13
1445.9 107 0 13
1448.3 107 0 13
1450.7 107 0 13
1453.11 107 0 14
1455.51 107 0 14
1457.91 108 1 13
1460.31 108 0 13
1462.72 108 0 13
1465.12 108 0 13
1467.52 108 0 13
1469.92 108 0 13
1472.33 108 0 13
1474.73 109 1 12
1477.13 111 2 10
1479.53 113 2 9
1481.93 113 0 9
1484.34 113 0 10
1486.74 113 0 10
1489.14 113 0 10
1491.54 114 1 9
1493.95 114 0 9
1496.35 114 0 10
1498.75 114 0 11
1501.15 114 0 11
1503.56 114 0 11
1505.96 114 0 12
1508.36 114 0 12
1510.76 115 1 11
1513.17 115 0 11
1515.57 115 0 11
1517.97 115 0 12
1520.37 115 0 12
1522.77 115 0 12
1525.18 117 2 11
1527.58 118 1 10
1529.98 119 1 9
1532.38 119 0 9
1534.79 120 1 8
1537.19 120 0 8
1539.59 120 0 8
1541.99 120 0 8
1544.4 120 0 8
1546.8 120 0 8
1549.2 121 1 7
1551.6 121 0 7
1554 121 0 7
1556.41 121 0 7
1558.81 121 0 7
1561.21 122 1 6
1563.61 124 2 4
1566.02 125 1 3
1568.42 125 0 3
1570.82 125 0 3
1573.22 125 0 3
1575.63 125 0 3
1578.03 126 1 4
1580.43 126 0 4
1582.83 126 0 4
1585.24 126 0 6
1587.64 126 0 6
1590.04 126 0 6
1592.44 126 0 6
1594.84 126 0 6
1597.25 126 0 6
1599.65 126 0 6
1602.05 126 0 7


