Started at: Thu Nov 18 02:35:06 2021

Using random seed: 1637199306
Map: .\res\textures\testmap_multifood_1024x512.png
FOLLOW_GREEN_FEROMONE: false
FOLLOW_RED_FEROMONE: false
AVOID_WALLS: false
time,total_gathered_food,gathered_food_since_last_entry,number_of_ants_carrying_food
2.4 0 0 1
4.80001 0 0 3
7.20007 1 1 3
9.60012 3 2 1
12.0002 3 0 5
14.4002 3 0 6
16.8003 3 0 6
19.2003 5 2 6
21.6004 5 0 7
24.0005 6 1 8
26.4005 8 2 7
28.8006 9 1 7
31.2006 11 2 5
33.6004 11 0 5
36 11 0 6
38.3996 11 0 8
40.7992 11 0 8
43.1988 12 1 8
45.5984 13 1 7
47.998 13 0 9
50.3975 13 0 9
52.7971 14 1 8
55.1967 15 1 9
57.5963 17 2 7
59.9959 17 0 8
62.3955 17 0 8
64.7954 18 1 8
67.1959 20 2 6
69.5965 20 0 7
71.997 20 0 7
74.3975 21 1 6
76.798 21 0 6
79.1985 21 0 7
81.599 22 1 6
83.9995 23 1 6
86.4 23 0 6
88.8006 23 0 7
91.2011 23 0 7
93.6016 23 0 7
96.0021 23 0 9
98.4026 24 1 9
100.803 24 0 10
103.204 25 1 10
105.604 25 0 11
108.005 26 1 10
110.405 26 0 10
112.806 26 0 10
115.206 26 0 11
117.607 26 0 11
120.007 27 1 10
122.408 27 0 10
124.808 27 0 10
127.209 27 0 11
129.608 27 0 11
132.007 27 0 11
134.405 27 0 11
136.804 27 0 11
139.203 27 0 11
141.601 27 0 11
144 27 0 11
146.399 27 0 11
148.798 27 0 11
151.196 27 0 11
153.595 27 0 11
155.994 28 1 10
158.392 28 0 12
160.791 28 0 12
163.19 28 0 12
165.588 30 2 11
167.987 31 1 10
170.386 32 1 9
172.784 32 0 10
175.183 32 0 11
177.582 32 0 12
179.98 33 1 12
182.379 33 0 12
184.778 33 0 12
187.176 34 1 11
189.575 34 0 11
191.974 34 0 11
194.372 35 1 10
196.771 36 1 10
199.17 36 0 11
201.568 36 0 11
203.967 37 1 10
206.366 37 0 12
208.765 37 0 12
211.163 38 1 11
213.562 38 0 11
215.961 39 1 10
218.359 40 1 9
220.758 40 0 9
223.157 40 0 9
225.555 40 0 10
227.954 41 1 9
230.353 41 0 9
232.751 41 0 9
235.15 41 0 9
237.549 41 0 9
239.947 41 0 9
242.346 41 0 9
244.745 41 0 9
247.143 41 0 10
249.542 41 0 11
251.941 41 0 11
254.339 41 0 11
256.739 41 0 12
259.142 42 1 11
261.544 42 0 11
263.946 42 0 12
266.349 42 0 12
268.751 42 0 12
271.153 43 1 11
273.556 43 0 12
275.958 44 1 11
278.36 44 0 11
280.763 44 0 12
283.165 44 0 13
285.567 44 0 14
287.97 44 0 14
290.372 44 0 14
292.774 45 1 13
295.177 45 0 14
297.579 47 2 12
299.981 47 0 13
302.384 48 1 13
304.786 48 0 13
307.189 48 0 13
309.591 49 1 13
311.993 50 1 12
314.396 50 0 12
316.798 50 0 12
319.2 50 0 12
321.603 50 0 13
324.005 51 1 12
326.407 52 1 11
328.81 53 1 10
331.212 53 0 11
333.614 54 1 10
336.017 54 0 10
338.419 54 0 10
340.821 54 0 11
343.224 55 1 10
345.626 55 0 10
348.028 55 0 10
350.431 55 0 10
352.833 55 0 11
355.235 55 0 11
357.638 55 0 11
360.04 55 0 12
362.442 55 0 13
364.845 55 0 14
367.247 55 0 14
369.649 55 0 14
372.052 55 0 14
374.454 55 0 15
376.856 55 0 15
379.259 55 0 15
381.661 55 0 15
384.064 55 0 15
386.466 55 0 16
388.868 55 0 16
391.271 56 1 15
393.673 56 0 16
396.075 57 1 15
398.478 57 0 15
400.88 57 0 15
403.282 57 0 15
405.685 57 0 15
408.087 57 0 15
410.489 57 0 15
412.892 58 1 14
415.294 58 0 14
417.696 59 1 13
420.099 59 0 13
422.501 59 0 13
424.903 59 0 13
427.306 59 0 13
429.708 59 0 13
432.11 61 2 11
434.513 61 0 11
436.915 61 0 11
439.317 61 0 11
441.72 61 0 11
444.122 61 0 11
446.524 61 0 11
448.927 61 0 12
451.329 61 0 12
453.731 61 0 13
456.134 61 0 13
458.536 62 1 12
460.939 63 1 11
463.341 63 0 12
465.743 64 1 11
468.146 64 0 11
470.548 64 0 11
472.95 64 0 12
475.353 64 0 12
477.755 64 0 13
480.157 64 0 13
482.56 64 0 13
484.962 64 0 13
487.364 64 0 13
489.767 64 0 13
492.169 64 0 13
494.571 64 0 14
496.974 65 1 13
499.376 66 1 12
501.778 66 0 12
504.181 67 1 11
506.583 67 0 11
508.985 67 0 11
511.388 67 0 11
513.79 68 1 12
516.192 68 0 12
518.595 68 0 12
520.997 70 2 11
523.399 71 1 10
525.802 71 0 10
528.204 71 0 11
530.606 72 1 11
533.009 72 0 12
535.411 73 1 11
537.813 74 1 11
