Started at: Wed Nov 17 22:22:16 2021

Using random seed: 1637184136
Map: .\res\textures\testmap_no_walls_1024x512.png
FOLLOW_GREEN_FEROMONE: false
FOLLOW_RED_FEROMONE: false
AVOID_WALLS: false
time,total_gathered_food,gathered_food_since_last_entry,number_of_ants_carrying_food
2.4 0 0 0
4.80001 0 0 0
7.20007 0 0 20
9.60012 0 0 52
12.0002 0 0 93
14.4002 0 0 141
16.8003 0 0 190
19.2003 5 5 245
21.6004 9 4 298
24.0005 12 3 355
26.4005 16 4 402
28.8006 25 9 437
31.2006 34 9 475
33.6004 44 10 503
36 53 9 535
38.3996 65 12 561
40.7992 76 11 595
43.1988 86 10 615
45.5984 97 11 642
47.998 110 13 668
50.3975 127 17 686
52.7971 136 9 715
55.1967 154 18 737
57.5963 171 17 752
59.9959 191 20 755
62.3955 207 16 764
64.7954 227 20 772
67.1959 240 13 785
69.5965 255 15 796
71.997 269 14 816
74.3975 286 17 823
76.798 296 10 834
79.1985 319 23 832
81.599 339 20 840
83.9995 362 23 840
86.4 385 23 841
88.8006 400 15 854
91.2011 417 17 867
93.6016 434 17 865
96.0021 449 15 869
98.4026 469 20 872
100.803 482 13 879
103.204 502 20 877
105.604 522 20 875
108.005 541 19 880
110.405 562 21 880
112.806 588 26 884
115.206 614 26 878
117.607 636 22 872
120.007 660 24 867
122.408 683 23 858
124.808 701 18 848
127.209 717 16 858
129.608 740 23 847
132.007 758 18 844
134.405 778 20 847
136.804 797 19 848
139.203 819 22 840
141.601 846 27 832
144 869 23 821
146.399 886 17 815
148.798 907 21 808
151.196 920 13 803
153.595 935 15 801
155.994 952 17 794
158.392 968 16 789
160.791 990 22 780
163.19 1008 18 776
165.588 1027 19 768
167.987 1047 20 761
170.386 1066 19 755
172.784 1085 19 745
175.183 1101 16 737
177.582 1121 20 721
179.98 1137 16 710
182.379 1153 16 704
184.778 1165 12 698
187.176 1173 8 695
189.575 1192 19 680
191.974 1201 9 672
194.372 1215 14 661
196.771 1235 20 642
199.17 1254 19 623
201.568 1273 19 604
203.967 1294 21 583
206.366 1310 16 567
208.765 1327 17 550
211.163 1345 18 532
213.562 1351 6 526
215.961 1358 7 519
218.359 1366 8 511
220.758 1378 12 499
223.157 1386 8 491
225.555 1397 11 480
227.954 1404 7 473
230.353 1413 9 464
232.751 1424 11 453
235.15 1440 16 437
237.549 1452 12 425
239.947 1457 5 420
242.346 1466 9 411
244.745 1479 13 398
247.143 1490 11 387
249.542 1502 12 375
251.941 1509 7 368
254.339 1517 8 360
256.739 1523 6 354
259.142 1530 7 347
261.544 1538 8 339
263.946 1548 10 329
266.349 1557 9 320
268.751 1562 5 315
271.153 1571 9 306
273.556 1577 6 300
275.958 1579 2 298
278.36 1588 9 289
280.763 1591 3 286
283.165 1593 2 284
285.567 1598 5 279
287.97 1607 9 270
290.372 1616 9 261
292.774 1622 6 255
295.177 1624 2 253
297.579 1629 5 248
299.981 1634 5 243
302.384 1638 4 239
304.786 1646 8 231
307.189 1650 4 227
309.591 1655 5 222
311.993 1660 5 217
314.396 1665 5 212
316.798 1673 8 204
319.2 1680 7 197
321.603 1685 5 192
324.005 1689 4 188
326.407 1692 3 185
328.81 1694 2 183
331.212 1702 8 175
333.614 1708 6 169
336.017 1710 2 167
338.419 1715 5 162
340.821 1722 7 155
343.224 1725 3 152
345.626 1733 8 144
348.028 1737 4 140
350.431 1739 2 138
352.833 1742 3 135
355.235 1747 5 130
357.638 1751 4 126
360.04 1754 3 123
362.442 1760 6 117
364.845 1761 1 116
367.247 1763 2 114
369.649 1766 3 111
372.052 1768 2 109
374.454 1768 0 109
376.856 1769 1 108
379.259 1770 1 107
381.661 1772 2 105
384.064 1774 2 103
386.466 1779 5 98
388.868 1781 2 96
391.271 1783 2 94
393.673 1783 0 94
396.075 1785 2 92
398.478 1788 3 89
400.88 1792 4 85
403.282 1793 1 84
405.685 1794 1 83
408.087 1796 2 81
410.489 1798 2 79
412.892 1799 1 78
415.294 1801 2 76
417.696 1805 4 72
420.099 1807 2 70
422.501 1809 2 68
424.903 1809 0 68
427.306 1812 3 65
429.708 1814 2 63
432.11 1815 1 62
434.513 1817 2 60
436.915 1818 1 59
439.317 1821 3 56
441.72 1823 2 54
444.122 1827 4 50
446.524 1828 1 49
448.927 1830 2 47
451.329 1830 0 47
453.731 1830 0 47
456.134 1830 0 47
458.536 1830 0 47
460.939 1832 2 45
463.341 1834 2 43
465.743 1836 2 41
468.146 1838 2 39
470.548 1839 1 38
472.95 1840 1 37
475.353 1840 0 37
477.755 1841 1 36
480.157 1841 0 36
482.56 1842 1 35
484.962 1842 0 35
487.364 1843 1 34
489.767 1845 2 32
492.169 1845 0 32
494.571 1846 1 31
496.974 1846 0 31
499.376 1847 1 30
501.778 1849 2 28
504.181 1851 2 26
506.583 1852 1 25
508.985 1852 0 25
511.388 1852 0 25
513.79 1853 1 24
516.192 1853 0 24
518.595 1854 1 23
520.997 1854 0 23
523.399 1854 0 23
525.802 1854 0 23
528.204 1854 0 23
530.606 1855 1 22
533.009 1855 0 22
535.411 1856 1 21
537.813 1856 0 21
540.216 1857 1 20
542.618 1857 0 20
545.021 1857 0 20
547.423 1858 1 19
549.825 1859 1 18
552.228 1860 1 17
554.63 1861 1 16
557.032 1862 1 15
559.435 1863 1 14
561.837 1863 0 14
564.239 1863 0 14
566.642 1863 0 14
569.044 1863 0 14
571.446 1863 0 14
573.849 1863 0 14
576.251 1864 1 13
578.653 1864 0 13
581.056 1864 0 13
583.458 1865 1 12
585.86 1865 0 12
588.263 1865 0 12
590.665 1865 0 12
593.067 1865 0 12
595.47 1865 0 12
597.872 1865 0 12
600.274 1866 1 11
602.677 1866 0 11
605.079 1867 1 10
607.481 1867 0 10
609.884 1867 0 10
612.286 1867 0 10
614.688 1867 0 10
617.091 1867 0 10
619.493 1867 0 10
621.896 1867 0 10
624.298 1867 0 10
626.7 1867 0 10
629.103 1867 0 10
631.505 1867 0 10
633.907 1867 0 10
636.31 1867 0 10
638.712 1867 0 10
641.114 1868 1 9
643.517 1868 0 9
645.919 1868 0 9
648.321 1868 0 9
650.724 1869 1 8
653.126 1869 0 8
655.528 1869 0 8
657.931 1869 0 8
660.333 1870 1 7
662.735 1870 0 7
665.138 1870 0 7
667.54 1870 0 7
669.942 1870 0 7
672.345 1870 0 7
674.747 1870 0 7
677.149 1871 1 6
679.552 1871 0 6
681.954 1871 0 6
684.356 1871 0 6
686.759 1871 0 6
689.161 1871 0 6
691.563 1871 0 6
693.966 1872 1 5
696.368 1872 0 5
698.771 1872 0 5
701.173 1872 0 5
703.575 1872 0 5
705.978 1872 0 5
708.38 1872 0 5
710.782 1872 0 5
713.185 1872 0 5
715.587 1872 0 5
717.989 1872 0 5
720.392 1872 0 5
722.794 1872 0 5
725.196 1872 0 5
727.599 1872 0 5
730.001 1873 1 4
732.403 1873 0 4
734.806 1873 0 4
737.208 1873 0 4
739.61 1873 0 4
742.013 1873 0 4
744.415 1873 0 4
746.817 1873 0 4
749.22 1873 0 4
751.622 1874 1 3
754.024 1874 0 3
756.427 1874 0 3
758.829 1874 0 3
761.231 1874 0 3
763.634 1874 0 3
766.036 1874 0 3
768.438 1874 0 3
770.841 1874 0 3
773.243 1874 0 3
775.646 1874 0 3
778.048 1874 0 3
780.45 1874 0 3
782.853 1874 0 3
785.255 1874 0 3
787.657 1874 0 3
790.06 1874 0 3
792.462 1874 0 3
794.864 1874 0 3
797.267 1874 0 3
799.669 1874 0 3
802.071 1874 0 3
804.474 1874 0 3
806.876 1874 0 3
809.278 1875 1 2
811.681 1875 0 2
814.083 1875 0 2
816.485 1875 0 2
818.888 1875 0 2
821.29 1875 0 2
823.692 1875 0 2
826.095 1875 0 2
828.497 1875 0 2
830.899 1875 0 2
833.302 1875 0 2
835.704 1875 0 2
838.106 1875 0 2
840.509 1875 0 2
842.911 1875 0 2
845.313 1875 0 2
847.716 1875 0 2
850.118 1875 0 2
852.521 1875 0 2
854.923 1875 0 2
857.325 1875 0 2
859.728 1875 0 2
862.13 1875 0 2
864.532 1875 0 2
866.935 1875 0 2
869.337 1875 0 2
871.739 1875 0 2
874.142 1875 0 2
876.544 1875 0 2
878.946 1875 0 2
881.349 1875 0 2
883.751 1875 0 2
886.153 1875 0 2
888.556 1875 0 2
890.958 1875 0 2
893.36 1875 0 2
895.763 1875 0 2
898.165 1875 0 2
900.567 1876 1 1
902.97 1876 0 1
905.372 1876 0 1
907.774 1876 0 1
910.177 1876 0 1
912.579 1876 0 1
914.981 1876 0 1
917.384 1876 0 1
919.786 1876 0 1
922.188 1876 0 1
924.591 1876 0 1
926.993 1876 0 1
929.396 1876 0 1
931.798 1876 0 1
934.2 1876 0 1
936.603 1876 0 1
939.005 1876 0 1
941.407 1876 0 1
943.81 1876 0 1
946.212 1876 0 1
948.614 1876 0 1
951.017 1876 0 1
953.419 1876 0 1
955.821 1876 0 1
958.224 1876 0 1
960.626 1876 0 1
963.028 1876 0 1
965.431 1876 0 1
967.833 1876 0 1
970.235 1876 0 1
972.638 1876 0 1
975.04 1876 0 1
977.442 1876 0 1
979.845 1876 0 1
982.247 1876 0 1
984.649 1876 0 1
987.052 1876 0 1
989.454 1876 0 1
991.856 1876 0 1
994.259 1876 0 1
996.661 1876 0 1
999.063 1876 0 1
1001.47 1876 0 1
1003.87 1876 0 1
1006.27 1876 0 1
1008.67 1876 0 1
1011.08 1876 0 1
1013.48 1876 0 1
1015.88 1876 0 1
1018.28 1877 1 0
1020.68 1877 0 0
1023.09 1877 0 0
1025.49 1877 0 0
1027.89 1877 0 0
1030.29 1877 0 0
1032.7 1877 0 0
1035.1 1877 0 0
1037.5 1877 0 0
1039.9 1877 0 0
1042.31 1877 0 0
1044.71 1877 0 0
1047.11 1877 0 0
1049.51 1877 0 0
1051.92 1877 0 0
1054.32 1877 0 0
1056.72 1877 0 0
1059.12 1877 0 0
1061.52 1877 0 0
1063.93 1877 0 0
1066.33 1877 0 0
1068.73 1877 0 0
1071.13 1877 0 0
1073.54 1877 0 0
1075.94 1877 0 0
1078.34 1877 0 0
1080.74 1877 0 0
1083.15 1877 0 0
1085.55 1877 0 0
1087.95 1877 0 0
1090.35 1877 0 0
1092.75 1877 0 0
1095.16 1877 0 0
1097.56 1877 0 0
1099.96 1877 0 0
1102.36 1877 0 0
1104.77 1877 0 0
1107.17 1877 0 0
1109.57 1877 0 0
1111.97 1877 0 0
1114.38 1877 0 0
1116.78 1877 0 0
1119.18 1877 0 0
1121.58 1877 0 0
1123.99 1877 0 0
1126.39 1877 0 0
1128.79 1877 0 0
1131.19 1877 0 0
1133.59 1877 0 0
1136 1877 0 0
1138.4 1877 0 0
1140.8 1877 0 0
1143.2 1877 0 0
1145.61 1877 0 0
1148.01 1877 0 0
1150.41 1877 0 0
1152.81 1877 0 0
1155.22 1877 0 0
1157.62 1877 0 0
1160.02 1877 0 0
1162.42 1877 0 0
1164.83 1877 0 0
1167.23 1877 0 0
1169.63 1877 0 0
1172.03 1877 0 0
1174.43 1877 0 0
1176.84 1877 0 0
1179.24 1877 0 0
1181.64 1877 0 0
1184.04 1877 0 0
1186.45 1877 0 0
1188.85 1877 0 0
1191.25 1877 0 0
1193.65 1877 0 0
1196.06 1877 0 0
1198.46 1877 0 0
1200.86 1877 0 0
1203.26 1877 0 0
1205.67 1877 0 0
1208.07 1877 0 0
1210.47 1877 0 0
1212.87 1877 0 0
1215.27 1877 0 0
1217.68 1877 0 0
1220.08 1877 0 0
1222.48 1877 0 0
1224.88 1877 0 0
1227.29 1877 0 0
1229.69 1877 0 0
1232.09 1877 0 0
1234.49 1877 0 0
1236.9 1877 0 0
1239.3 1877 0 0
1241.7 1877 0 0
1244.1 1877 0 0
1246.5 1877 0 0
1248.91 1877 0 0
1251.31 1877 0 0
1253.71 1877 0 0
1256.11 1877 0 0
1258.52 1877 0 0
1260.92 1877 0 0
1263.32 1877 0 0
1265.72 1877 0 0
1268.13 1877 0 0
1270.53 1877 0 0
1272.93 1877 0 0
1275.33 1877 0 0
1277.74 1877 0 0
1280.14 1877 0 0
1282.54 1877 0 0
1284.94 1877 0 0
1287.34 1877 0 0
1289.75 1877 0 0
1292.15 1877 0 0
1294.55 1877 0 0
1296.95 1877 0 0
1299.36 1877 0 0
1301.76 1877 0 0
1304.16 1877 0 0
1306.56 1877 0 0
1308.97 1877 0 0
1311.37 1877 0 0
1313.77 1877 0 0
1316.17 1877 0 0
1318.58 1877 0 0
1320.98 1877 0 0
1323.38 1877 0 0
1325.78 1877 0 0
1328.18 1877 0 0
1330.59 1877 0 0
1332.99 1877 0 0
1335.39 1877 0 0
1337.79 1877 0 0
1340.2 1877 0 0
1342.6 1877 0 0
1345 1877 0 0
1347.4 1877 0 0
1349.81 1877 0 0
1352.21 1877 0 0
1354.61 1877 0 0
1357.01 1877 0 0
1359.42 1877 0 0
1361.82 1877 0 0
1364.22 1877 0 0
1366.62 1877 0 0
1369.02 1877 0 0
1371.43 1877 0 0
1373.83 1877 0 0
1376.23 1877 0 0
1378.63 1877 0 0
1381.04 1877 0 0
1383.44 1877 0 0
1385.84 1877 0 0
1388.24 1877 0 0
1390.65 1877 0 0
1393.05 1877 0 0
1395.45 1877 0 0
1397.85 1877 0 0
1400.25 1877 0 0
1402.66 1877 0 0
1405.06 1877 0 0
1407.46 1877 0 0
1409.86 1877 0 0
1412.27 1877 0 0
1414.67 1877 0 0
1417.07 1877 0 0
1419.47 1877 0 0
1421.88 1877 0 0
1424.28 1877 0 0
1426.68 1877 0 0
1429.08 1877 0 0
1431.49 1877 0 0
1433.89 1877 0 0
1436.29 1877 0 0
1438.69 1877 0 0
1441.09 1877 0 0
1443.5 1877 0 0
1445.9 1877 0 0
1448.3 1877 0 0
1450.7 1877 0 0
1453.11 1877 0 0
1455.51 1877 0 0
1457.91 1877 0 0
1460.31 1877 0 0
1462.72 1877 0 0
1465.12 1877 0 0
1467.52 1877 0 0
1469.92 1877 0 0
1472.33 1877 0 0
1474.73 1877 0 0
1477.13 1877 0 0
1479.53 1877 0 0
1481.93 1877 0 0
1484.34 1877 0 0
1486.74 1877 0 0
1489.14 1877 0 0
1491.54 1877 0 0
1493.95 1877 0 0
1496.35 1877 0 0
1498.75 1877 0 0
1501.15 1877 0 0
1503.56 1877 0 0
1505.96 1877 0 0
1508.36 1877 0 0
1510.76 1877 0 0
1513.17 1877 0 0
1515.57 1877 0 0
1517.97 1877 0 0
1520.37 1877 0 0
1522.77 1877 0 0
1525.18 1877 0 0
1527.58 1877 0 0
1529.98 1877 0 0
1532.38 1877 0 0
1534.79 1877 0 0
1537.19 1877 0 0
1539.59 1877 0 0
1541.99 1877 0 0
1544.4 1877 0 0
1546.8 1877 0 0
1549.2 1877 0 0
1551.6 1877 0 0
1554 1877 0 0
1556.41 1877 0 0
1558.81 1877 0 0
1561.21 1877 0 0
1563.61 1877 0 0
1566.02 1877 0 0
1568.42 1877 0 0
1570.82 1877 0 0
1573.22 1877 0 0
1575.63 1877 0 0
1578.03 1877 0 0
1580.43 1877 0 0
1582.83 1877 0 0
1585.24 1877 0 0
1587.64 1877 0 0
1590.04 1877 0 0
1592.44 1877 0 0
1594.84 1877 0 0
1597.25 1877 0 0
1599.65 1877 0 0
1602.05 1877 0 0


