Started at: Wed Nov 17 17:38:17 2021

Using random seed: 1637167097
Map: .\res\textures\testmap_multifood_1024x512.png
FOLLOW_GREEN_FEROMONE: true
FOLLOW_RED_FEROMONE: true
AVOID_WALLS: true
time,total_gathered_food,gathered_food_since_last_entry,number_of_ants_carrying_food
2.4 0 0 0
4.80001 0 0 2
7.20007 1 1 1
9.60012 2 1 1
12.0002 2 0 3
14.4002 4 2 1
16.8003 4 0 3
19.2003 6 2 1
21.6004 6 0 3
24.0005 8 2 3
26.4005 10 2 1
28.8006 11 1 3
31.2006 13 2 2
33.6004 15 2 3
36 17 2 3
38.3996 19 2 2
40.7992 20 1 3
43.1988 23 3 2
45.5984 25 2 2
47.998 26 1 3
50.3975 28 2 2
52.7971 31 3 2
55.1967 32 1 3
57.5963 34 2 2
59.9959 37 3 2
62.3955 38 1 3
64.7954 40 2 2
67.1959 41 1 4
69.5965 44 3 3
71.997 46 2 2
74.3975 47 1 4
76.798 50 3 3
79.1985 52 2 2
81.599 53 1 4
83.9995 56 3 3
86.4 58 2 2
88.8006 59 1 3
91.2011 63 4 2
93.6016 65 2 2
96.0021 67 2 2
98.4026 71 4 2
100.803 73 2 2
103.204 75 2 3
105.604 79 4 2
108.005 81 2 2
110.405 83 2 3
112.806 87 4 2
115.206 89 2 2
117.607 91 2 3
120.007 95 4 2
122.408 97 2 2
124.808 99 2 3
127.209 103 4 2
129.608 105 2 2
132.007 109 4 1
134.405 110 1 3
136.804 113 3 2
139.203 117 4 1
141.601 118 1 3
144 122 4 1
146.399 125 3 1
148.798 126 1 3
151.196 130 4 2
153.595 133 3 1
155.994 134 1 3
158.392 138 4 2
160.791 141 3 1
163.19 143 2 2
165.588 146 3 3
167.987 149 3 1
170.386 151 2 3
172.784 154 3 3
175.183 157 3 1
177.582 160 3 2
179.98 162 2 3
182.379 165 3 2
184.778 169 4 1
187.176 170 1 3
189.575 174 4 1
191.974 177 3 1
194.372 178 1 3
196.771 182 4 3
199.17 185 3 1
201.568 187 2 3
203.967 190 3 3
206.366 193 3 1
208.765 196 3 2
211.163 198 2 3
213.562 201 3 2
215.961 205 4 1
218.359 206 1 3
220.758 209 3 3
223.157 213 4 1
225.555 214 1 3
227.954 218 4 3
230.353 221 3 1
232.751 224 3 1
235.15 226 2 3
237.549 229 3 1
239.947 233 4 1
242.346 234 1 3
244.745 238 4 2
247.143 241 3 1
249.542 243 2 2
251.941 246 3 2
254.339 249 3 1
256.739 252 3 1
259.142 254 2 3
261.544 257 3 1
263.946 260 3 2
266.349 262 2 3
268.751 265 3 3
271.153 269 4 1
273.556 270 1 3
275.958 274 4 2
278.36 277 3 1
280.763 280 3 1
283.165 282 2 3
285.567 285 3 1
287.97 288 3 1
290.372 290 2 3
292.774 293 3 3
295.177 297 4 1
297.579 298 1 3
299.981 301 3 3
302.384 305 4 1
304.786 307 2 2
307.189 310 3 3
309.591 313 3 1
311.993 316 3 1
314.396 318 2 3
316.798 321 3 2
319.2 325 4 1
321.603 326 1 3
324.005 329 3 3
326.407 333 4 1
328.81 335 2 2
331.212 338 3 3
333.614 341 3 1
336.017 344 3 2
338.419 346 2 3
340.821 349 3 2
343.224 353 4 1
345.626 354 1 3
348.028 357 3 3
350.431 361 4 1
352.833 363 2 2
355.235 366 3 2
357.638 369 3 1
360.04 372 3 1
362.442 374 2 3
364.845 377 3 1
367.247 380 3 2
369.649 382 2 3
372.052 385 3 3
374.454 389 4 1
376.856 390 1 3
379.259 394 4 3
381.661 397 3 1
384.064 400 3 1
386.466 402 2 3
388.868 405 3 1
391.271 409 4 1
393.673 410 1 3
396.075 413 3 3
398.478 417 4 1
400.88 418 1 3
403.282 422 4 3
405.685 425 3 1
408.087 428 3 2
410.489 430 2 3
412.892 433 3 1
415.294 437 4 1
417.696 438 1 3
420.099 442 4 2
422.501 445 3 1
424.903 447 2 2
427.306 450 3 3
429.708 453 3 1
432.11 456 3 2
434.513 458 2 3
436.915 461 3 1
439.317 465 4 1
441.72 466 1 3
444.122 470 4 1
446.524 472 2 1
448.927 473 1 2
451.329 476 3 2
453.731 478 2 1
456.134 480 2 2
458.536 482 2 3
460.939 485 3 1
463.341 489 4 1
465.743 490 1 3
468.146 494 4 2
470.548 497 3 1
472.95 498 1 3
475.353 502 4 3
477.755 505 3 1
480.157 508 3 2
482.56 510 2 3
484.962 513 3 1
487.364 517 4 1
489.767 518 1 3
492.169 522 4 2
494.571 525 3 1
496.974 526 1 3
499.376 530 4 3
501.778 533 3 1
504.181 536 3 2
506.583 538 2 3
508.985 541 3 1
511.388 545 4 1
513.79 546 1 3
516.192 549 3 2
518.595 553 4 1
520.997 554 1 3
523.399 558 4 2
525.802 561 3 1
528.204 563 2 2
530.606 566 3 3
533.009 569 3 1
535.411 571 2 2
537.813 574 3 3
540.216 577 3 1
542.618 580 3 2
545.021 582 2 3
547.423 585 3 1
549.825 589 4 1
552.228 590 1 3
554.63 593 3 2
557.032 597 4 1
559.435 598 1 3
561.837 601 3 3
564.239 605 4 1
566.642 606 1 3
569.044 610 4 3
571.446 613 3 1
573.849 614 1 3
576.251 618 4 3
578.653 621 3 1
581.056 623 2 2
583.458 626 3 3
585.86 629 3 1
588.263 633 4 1
590.665 634 1 3
593.067 637 3 2
595.47 641 4 1
597.872 642 1 3
600.274 646 4 1
602.677 649 3 1
605.079 650 1 3
607.481 654 4 3
609.884 657 3 1
612.286 660 3 2
614.688 662 2 3
617.091 665 3 1
619.493 668 3 2
621.896 670 2 2
624.298 674 4 2
626.7 676 2 2
629.103 680 4 2
631.505 682 2 2
633.907 685 3 3
636.31 688 3 2
638.712 692 4 0
641.114 694 2 2
643.517 696 2 3
645.919 700 4 2
648.321 703 3 1
650.724 705 2 3
653.126 707 2 2
655.528 710 3 2
657.931 712 2 2
660.333 715 3 3
662.735 718 3 2
665.138 721 3 1
667.54 724 3 2
669.942 726 2 3
672.345 730 4 2
674.747 733 3 1
677.149 736 3 2
679.552 738 2 2
681.954 741 3 1
684.356 744 3 2
686.759 746 2 3
689.161 750 4 2
691.563 753 3 1
693.966 756 3 2
696.368 758 2 2
698.771 761 3 3
701.173 764 3 2
703.575 767 3 2
705.978 769 2 3
708.38 772 3 3
710.782 775 3 1
713.185 777 2 1
715.587 779 2 2
717.989 781 2 1
720.392 784 3 1
722.794 785 1 3
725.196 788 3 2
727.599 792 4 1
730.001 793 1 2
732.403 796 3 2
734.806 799 3 2
737.208 801 2 2
739.61 805 4 2
742.013 807 2 2
744.415 810 3 1
746.817 813 3 2
749.22 815 2 2
751.622 819 4 1
754.024 820 1 2
756.427 822 2 2
758.829 825 3 2
761.231 827 2 3
763.634 831 4 2
766.036 834 3 1
768.438 835 1 3
770.841 839 4 2
773.243 842 3 1
775.646 843 1 4
778.048 847 4 2
780.45 850 3 1
782.853 851 1 4
785.255 855 4 2
787.657 857 2 1
790.06 859 2 3
792.462 862 3 2
794.864 864 2 2
797.267 866 2 3
799.669 869 3 1
802.071 872 3 0
804.474 872 0 3
806.876 875 3 1
809.278 878 3 1
811.681 880 2 2
814.083 883 3 2
816.485 885 2 2
818.888 888 3 1
821.29 891 3 2
823.692 893 2 1
826.095 894 1 1
828.497 895 1 4
830.899 899 4 1
833.302 901 2 2
835.704 904 3 2
838.106 907 3 1
840.509 908 1 2
842.911 910 2 1
845.313 911 1 4
847.716 914 3 1
850.118 916 2 3
852.521 919 3 2
854.923 921 2 2
857.325 922 1 3
859.728 925 3 3
862.13 928 3 0
864.532 929 1 3
866.935 932 3 4
869.337 935 3 1
871.739 936 1 3
874.142 939 3 1
876.544 941 2 2
878.946 943 2 2
881.349 945 2 2
883.751 948 3 0
886.153 949 1 2
888.556 951 2 1
890.958 952 1 2
893.36 954 2 2
895.763 956 2 1
898.165 957 1 2
900.567 959 2 1
902.97 960 1 0
905.372 962 2 0
907.774 962 0 2
910.177 964 2 0
912.579 965 1 1
914.981 966 1 2
917.384 969 3 1
919.786 969 0 1
922.188 969 0 3
924.591 970 1 3
926.993 972 2 2
929.396 973 1 1
931.798 973 0 2
934.2 974 1 1
936.603 974 0 1
939.005 974 0 1
941.407 974 0 1
943.81 974 0 1
946.212 974 0 1
948.614 974 0 1
951.017 974 0 1
953.419 974 0 1
955.821 975 1 0
958.224 975 0 0
960.626 975 0 0
963.028 975 0 0
965.431 975 0 0
967.833 975 0 0
970.235 975 0 0
972.638 975 0 0
975.04 975 0 1
977.442 975 0 1
979.845 975 0 1
982.247 975 0 2
984.649 975 0 2
987.052 975 0 3
989.454 975 0 3
991.856 975 0 3
994.259 976 1 2
996.661 976 0 2
999.063 976 0 2
1001.47 976 0 2
