Started at: Wed Nov 17 11:36:41 2021

Using random seed: 1637145401
Map: .\res\textures\testmap_no_walls_1024x512.png
FOLLOW_GREEN_FEROMONE: true
FOLLOW_RED_FEROMONE: true
AVOID_WALLS: true
time,total_gathered_food,gathered_food_since_last_entry,number_of_ants_carrying_food
2.4 0 0 0
4.80001 0 0 0
7.20007 0 0 1
9.60012 0 0 2
12.0002 0 0 2
14.4002 0 0 3
16.8003 1 1 2
19.2003 1 0 3
21.6004 1 0 7
24.0005 1 0 7
26.4005 1 0 7
28.8006 1 0 10
31.2006 1 0 10
33.6004 1 0 10
36 1 0 10
38.3996 1 0 11
40.7992 1 0 11
43.1988 1 0 11
45.5984 1 0 11
47.998 1 0 11
50.3975 1 0 11
52.7971 2 1 10
55.1967 2 0 10
57.5963 2 0 10
59.9959 2 0 10
62.3955 2 0 10
64.7954 2 0 10
67.1959 2 0 10
69.5965 2 0 10
71.997 2 0 10
74.3975 2 0 10
76.798 2 0 10
79.1985 2 0 10
81.599 2 0 11
83.9995 2 0 11
86.4 2 0 11
88.8006 2 0 11
91.2011 3 1 10
93.6016 4 1 9
96.0021 4 0 9
98.4026 4 0 9
100.803 4 0 9
103.204 4 0 10
105.604 5 1 11
108.005 5 0 11
110.405 5 0 14
112.806 5 0 14
115.206 5 0 15
117.607 6 1 14
120.007 7 1 13
122.408 7 0 13
124.808 7 0 13
127.209 7 0 13
129.608 7 0 13
132.007 7 0 13
134.405 7 0 13
136.804 7 0 13
139.203 7 0 13
141.601 7 0 13
144 7 0 13
146.399 8 1 12
148.798 8 0 12
151.196 9 1 11
153.595 10 1 10
155.994 10 0 10
158.392 10 0 10
160.791 10 0 10
163.19 10 0 10
165.588 10 0 10
167.987 10 0 10
170.386 10 0 10
172.784 10 0 10
175.183 12 2 8
177.582 13 1 7
179.98 13 0 7
182.379 13 0 8
184.778 13 0 8
187.176 13 0 8
189.575 13 0 8
191.974 14 1 7
194.372 14 0 7
196.771 14 0 7
199.17 14 0 7
201.568 14 0 7
203.967 14 0 7
206.366 14 0 7
208.765 14 0 7
211.163 14 0 7
213.562 14 0 7
215.961 14 0 7
218.359 14 0 7
220.758 14 0 7
223.157 14 0 7
225.555 14 0 7
227.954 14 0 7
230.353 14 0 8
232.751 14 0 9
235.15 14 0 9
237.549 14 0 9
239.947 14 0 9
242.346 14 0 9
244.745 14 0 9
247.143 14 0 9
249.542 16 2 7
251.941 16 0 7
254.339 16 0 7
256.739 16 0 7
259.142 16 0 7
261.544 16 0 7
263.946 16 0 7
266.349 16 0 7
268.751 16 0 7
271.153 16 0 7
273.556 16 0 8
275.958 16 0 8
278.36 16 0 10
280.763 16 0 12
283.165 18 2 10
285.567 18 0 10
287.97 18 0 10
290.372 19 1 9
292.774 19 0 9
295.177 19 0 9
297.579 19 0 9
299.981 19 0 9
302.384 19 0 9
304.786 19 0 9
307.189 19 0 9
309.591 19 0 9
311.993 19 0 9
314.396 20 1 8
316.798 20 0 8
319.2 20 0 8
321.603 20 0 8
324.005 20 0 8
326.407 20 0 8
328.81 20 0 8
331.212 23 3 5
333.614 23 0 5
336.017 23 0 5
338.419 23 0 6
340.821 23 0 7
343.224 23 0 8
345.626 23 0 9
348.028 23 0 9
350.431 23 0 9
352.833 23 0 9
355.235 23 0 9
357.638 23 0 9
360.04 23 0 10
362.442 23 0 10
364.845 24 1 9
367.247 24 0 9
369.649 24 0 9
372.052 25 1 8
374.454 25 0 8
376.856 25 0 8
379.259 25 0 8
381.661 25 0 8
384.064 25 0 8
386.466 25 0 9
388.868 25 0 9
391.271 25 0 9
393.673 25 0 9
396.075 25 0 9
398.478 25 0 9
400.88 25 0 9
403.282 25 0 9
405.685 25 0 9
408.087 25 0 9
410.489 25 0 9
412.892 25 0 9
415.294 25 0 9
417.696 25 0 9
420.099 25 0 9
422.501 25 0 9
424.903 25 0 9
427.306 25 0 9
429.708 26 1 8
432.11 27 1 7
434.513 27 0 8
436.915 27 0 8
439.317 27 0 8
441.72 27 0 9
444.122 27 0 11
446.524 27 0 11
448.927 28 1 10
451.329 29 1 9
453.731 29 0 9
456.134 29 0 10
458.536 29 0 10
460.939 29 0 10
463.341 30 1 9
465.743 30 0 10
468.146 31 1 9
470.548 31 0 9
472.95 31 0 9
475.353 31 0 9
477.755 31 0 9
480.157 31 0 9
482.56 31 0 9
484.962 31 0 9
487.364 31 0 9
489.767 31 0 9
492.169 31 0 10
494.571 31 0 12
496.974 31 0 12
499.376 31 0 14
501.778 31 0 16
504.181 31 0 16
506.583 31 0 16
508.985 33 2 14
511.388 34 1 13
513.79 34 0 13
516.192 35 1 12
518.595 35 0 12
520.997 35 0 12
523.399 35 0 12
525.802 35 0 12
528.204 35 0 12
530.606 35 0 13
533.009 35 0 16
535.411 35 0 16
537.813 36 1 15
540.216 36 0 15
542.618 36 0 15
