Started at: Wed Nov 17 16:09:16 2021

Using random seed: 1637161756
Map: .\res\textures\testmap_split_path_1024x512.png
FOLLOW_GREEN_FEROMONE: true
FOLLOW_RED_FEROMONE: true
AVOID_WALLS: true
time,total_gathered_food,gathered_food_since_last_entry,number_of_ants_carrying_food
2.4 0 0 0
4.80001 0 0 0
7.20007 0 0 0
9.60012 0 0 2
12.0002 0 0 3
14.4002 0 0 3
16.8003 0 0 3
19.2003 0 0 3
21.6004 1 1 2
24.0005 1 0 2
26.4005 1 0 2
28.8006 1 0 2
31.2006 1 0 2
33.6004 1 0 3
36 1 0 5
38.3996 1 0 8
40.7992 1 0 11
43.1988 1 0 13
45.5984 1 0 13
47.998 1 0 13
50.3975 1 0 15
52.7971 1 0 15
55.1967 1 0 15
57.5963 1 0 15
59.9959 1 0 16
62.3955 2 1 15
64.7954 3 1 14
67.1959 4 1 13
69.5965 7 3 10
71.997 8 1 9
74.3975 8 0 9
76.798 10 2 7
79.1985 10 0 7
81.599 10 0 7
83.9995 10 0 7
86.4 10 0 7
88.8006 10 0 7
91.2011 10 0 7
93.6016 10 0 8
96.0021 10 0 8
98.4026 10 0 8
100.803 10 0 9
103.204 10 0 9
105.604 10 0 10
108.005 10 0 11
110.405 10 0 12
112.806 10 0 12
115.206 10 0 16
117.607 10 0 16
120.007 10 0 16
122.408 10 0 16
124.808 10 0 16
127.209 11 1 15
129.608 12 1 14
132.007 16 4 10
134.405 17 1 9
136.804 18 1 8
139.203 22 4 4
141.601 22 0 4
144 22 0 4
146.399 22 0 5
148.798 22 0 5
151.196 22 0 10
153.595 22 0 10
155.994 22 0 11
158.392 22 0 11
160.791 22 0 12
163.19 22 0 12
165.588 22 0 12
167.987 22 0 12
170.386 22 0 12
172.784 22 0 12
175.183 22 0 12
177.582 22 0 12
179.98 22 0 12
182.379 22 0 12
184.778 22 0 12
187.176 23 1 11
189.575 23 0 11
191.974 24 1 10
194.372 25 1 9
196.771 25 0 9
199.17 25 0 9
201.568 25 0 10
203.967 25 0 13
206.366 25 0 13
208.765 25 0 15
211.163 25 0 15
213.562 25 0 15
215.961 26 1 15
218.359 26 0 15
220.758 29 3 12
223.157 31 2 11
225.555 34 3 8
227.954 36 2 9
230.353 42 6 5
232.751 42 0 8
235.15 45 3 6
237.549 49 4 7
239.947 50 1 7
242.346 51 1 9
244.745 57 6 8
247.143 57 0 9
249.542 62 5 7
251.941 65 3 8
254.339 66 1 9
256.739 70 4 8
259.142 73 3 9
261.544 76 3 7
263.946 79 3 9
266.349 82 3 7
268.751 83 1 9
271.153 88 5 9
273.556 89 1 9
275.958 92 3 8
278.36 97 5 8
280.763 98 1 8
283.165 102 4 8
285.567 105 3 9
287.97 108 3 7
290.372 110 2 8
292.774 114 4 7
295.177 115 1 9
297.579 120 5 9
299.981 121 1 9
