Started at: Wed Nov 17 14:18:24 2021

Using random seed: 1637155104
Map: .\res\textures\testmap_simplemaze_1024x512.png
FOLLOW_GREEN_FEROMONE: true
FOLLOW_RED_FEROMONE: true
AVOID_WALLS: true
time,total_gathered_food,gathered_food_since_last_entry,number_of_ants_carrying_food
2.4 0 0 0
4.80001 0 0 0
7.20007 0 0 0
9.60012 0 0 0
12.0002 0 0 0
14.4002 0 0 0
16.8003 0 0 0
19.2003 0 0 0
21.6004 0 0 0
24.0005 0 0 0
26.4005 0 0 0
28.8006 0 0 0
31.2006 0 0 0
33.6004 0 0 0
36 0 0 0
38.3996 0 0 0
40.7992 0 0 2
43.1988 0 0 2
45.5984 0 0 2
47.998 0 0 3
50.3975 0 0 3
52.7971 0 0 3
55.1967 0 0 3
57.5963 0 0 3
59.9959 0 0 3
62.3955 0 0 3
64.7954 0 0 3
67.1959 0 0 3
69.5965 0 0 3
71.997 0 0 3
74.3975 0 0 3
76.798 0 0 3
79.1985 0 0 3
81.599 0 0 3
83.9995 0 0 3
86.4 0 0 3
88.8006 0 0 3
91.2011 0 0 3
93.6016 0 0 3
96.0021 0 0 3
98.4026 0 0 3
100.803 1 1 2
103.204 3 2 0
105.604 3 0 0
108.005 3 0 0
110.405 3 0 0
112.806 3 0 0
115.206 3 0 0
117.607 3 0 0
120.007 3 0 0
122.408 3 0 0
124.808 3 0 0
127.209 3 0 1
129.608 3 0 1
132.007 3 0 1
134.405 3 0 1
136.804 3 0 1
139.203 3 0 1
141.601 3 0 1
144 3 0 1
146.399 3 0 1
148.798 3 0 1
151.196 3 0 1
153.595 3 0 1
155.994 3 0 1
158.392 3 0 1
160.791 3 0 1
163.19 3 0 1
165.588 3 0 1
167.987 3 0 1
170.386 3 0 1
172.784 3 0 1
175.183 3 0 1
177.582 3 0 1
179.98 3 0 1
182.379 3 0 1
184.778 3 0 1
187.176 3 0 1
189.575 3 0 1
191.974 3 0 1
194.372 3 0 1
196.771 3 0 1
199.17 3 0 1
201.568 3 0 1
203.967 3 0 1
206.366 3 0 1
208.765 3 0 1
211.163 3 0 1
213.562 3 0 1
215.961 3 0 1
218.359 3 0 1
220.758 3 0 1
223.157 3 0 1
225.555 3 0 1
227.954 3 0 1
230.353 3 0 1
232.751 3 0 1
235.15 3 0 1
237.549 3 0 1
239.947 3 0 1
242.346 3 0 2
244.745 3 0 2
247.143 3 0 2
249.542 3 0 3
251.941 3 0 3
254.339 3 0 3
256.739 3 0 3
259.142 3 0 3
261.544 3 0 3
263.946 3 0 3
266.349 3 0 3
268.751 3 0 3
271.153 3 0 3
273.556 3 0 3
275.958 3 0 3
278.36 3 0 3
280.763 3 0 3
283.165 3 0 3
285.567 3 0 4
287.97 3 0 4
290.372 3 0 4
292.774 3 0 4
295.177 3 0 4
297.579 3 0 4
299.981 3 0 5
302.384 3 0 5
304.786 3 0 5
307.189 3 0 5
309.591 3 0 5
311.993 3 0 5
314.396 3 0 5
316.798 3 0 5
319.2 3 0 5
321.603 3 0 5
324.005 3 0 5
326.407 3 0 5
328.81 3 0 5
331.212 3 0 5
333.614 3 0 5
336.017 3 0 5
338.419 3 0 5
340.821 3 0 5
343.224 3 0 5
345.626 3 0 5
348.028 3 0 5
350.431 6 3 2
352.833 6 0 2
355.235 6 0 2
357.638 6 0 2
360.04 6 0 2
362.442 6 0 2
364.845 7 1 1
367.247 7 0 1
369.649 7 0 1
372.052 7 0 1
374.454 7 0 1
376.856 7 0 1
379.259 7 0 2
