Started at: Wed Nov 17 16:40:08 2021

Using random seed: 1637163608
Map: .\res\textures\testmap_split_path_1024x512.png
FOLLOW_GREEN_FEROMONE: true
FOLLOW_RED_FEROMONE: true
AVOID_WALLS: true
time,total_gathered_food,gathered_food_since_last_entry,number_of_ants_carrying_food
2.4 0 0 0
4.80001 0 0 0
7.20007 0 0 15
9.60012 0 0 123
12.0002 0 0 189
14.4002 0 0 237
16.8003 0 0 287
19.2003 62 62 274
21.6004 107 45 268
24.0005 166 59 253
26.4005 206 40 270
28.8006 249 43 272
31.2006 285 36 282
33.6004 329 44 276
36 379 50 265
38.3996 422 43 256
40.7992 451 29 281
43.1988 488 37 283
45.5984 523 35 296
47.998 558 35 286
50.3975 594 36 279
52.7971 650 56 257
55.1967 687 37 246
57.5963 729 42 238
59.9959 773 44 236
62.3955 813 40 236
64.7954 847 34 251
67.1959 891 44 252
69.5965 934 43 239
71.997 977 43 229
74.3975 1013 36 233
76.798 1043 30 249
79.1985 1070 27 269
81.599 1102 32 288
83.9995 1134 32 277
86.4 1177 43 264
88.8006 1224 47 245
91.2011 1251 27 243
93.6016 1280 29 250
96.0021 1314 34 258
98.4026 1359 45 245
100.803 1404 45 242
103.204 1443 39 247
105.604 1476 33 258
108.005 1504 28 279
110.405 1544 40 281
112.806 1586 42 268
115.206 1636 50 235
117.607 1683 47 193
120.007 1718 35 159
122.408 1745 27 132
124.808 1757 12 120
127.209 1770 13 107
129.608 1784 14 93
132.007 1796 12 81
134.405 1805 9 72
136.804 1813 8 64
139.203 1819 6 58
141.601 1824 5 53
144 1828 4 49
146.399 1832 4 45
148.798 1836 4 41
151.196 1839 3 38
153.595 1840 1 37
155.994 1841 1 36
158.392 1841 0 36
160.791 1841 0 36
163.19 1841 0 36
165.588 1841 0 36
167.987 1841 0 36
170.386 1841 0 36
172.784 1841 0 36
175.183 1841 0 36
177.582 1841 0 36
179.98 1841 0 36
182.379 1841 0 36
184.778 1841 0 36
187.176 1844 3 33
189.575 1846 2 31
191.974 1846 0 31
194.372 1848 2 29
196.771 1850 2 27
199.17 1851 1 26
201.568 1854 3 23
203.967 1854 0 23
206.366 1855 1 22
208.765 1855 0 22
211.163 1856 1 21
213.562 1856 0 21
215.961 1858 2 19
218.359 1858 0 19
220.758 1858 0 19
223.157 1858 0 19
225.555 1859 1 18
227.954 1860 1 17
230.353 1860 0 17
232.751 1860 0 17
235.15 1860 0 17
237.549 1860 0 17
239.947 1860 0 17
242.346 1860 0 17
244.745 1860 0 17
247.143 1860 0 17
249.542 1860 0 17
251.941 1861 1 16
254.339 1861 0 16
256.739 1861 0 16
259.142 1861 0 16
261.544 1862 1 15
263.946 1862 0 15
266.349 1863 1 14
268.751 1863 0 14
271.153 1864 1 13
273.556 1865 1 12
275.958 1865 0 12
278.36 1865 0 12
