Started at: Wed Nov 17 15:55:28 2021

Using random seed: 1637160928
Map: .\res\textures\testmap_split_path_1024x512.png
FOLLOW_GREEN_FEROMONE: true
FOLLOW_RED_FEROMONE: true
AVOID_WALLS: true
time,total_gathered_food,gathered_food_since_last_entry,number_of_ants_carrying_food
2.4 0 0 0
4.80001 0 0 0
7.20007 0 0 0
9.60012 0 0 0
12.0002 0 0 0
14.4002 0 0 0
16.8003 0 0 1
19.2003 0 0 1
21.6004 0 0 1
24.0005 0 0 1
26.4005 0 0 1
28.8006 0 0 1
31.2006 0 0 1
33.6004 0 0 1
36 0 0 1
38.3996 0 0 1
40.7992 0 0 1
43.1988 0 0 1
45.5984 0 0 1
47.998 0 0 1
50.3975 0 0 1
52.7971 1 1 0
55.1967 1 0 0
57.5963 1 0 0
59.9959 1 0 1
62.3955 1 0 2
64.7954 1 0 2
67.1959 2 1 1
69.5965 2 0 2
71.997 3 1 1
74.3975 3 0 2
76.798 3 0 2
79.1985 4 1 3
81.599 5 1 2
83.9995 5 0 2
86.4 7 2 1
88.8006 7 0 1
91.2011 7 0 1
93.6016 8 1 0
96.0021 8 0 0
98.4026 8 0 0
100.803 8 0 0
103.204 8 0 0
105.604 8 0 0
108.005 8 0 0
110.405 8 0 0
112.806 8 0 0
115.206 8 0 1
117.607 8 0 2
120.007 8 0 2
122.408 8 0 3
124.808 8 0 3
127.209 8 0 3
129.608 8 0 3
132.007 8 0 4
134.405 8 0 4
136.804 8 0 4
139.203 8 0 4
141.601 8 0 4
144 8 0 4
146.399 10 2 2
148.798 10 0 2
151.196 10 0 2
153.595 10 0 2
155.994 11 1 1
158.392 12 1 0
160.791 12 0 0
163.19 12 0 0
165.588 12 0 1
167.987 12 0 1
170.386 12 0 1
172.784 12 0 1
175.183 12 0 1
177.582 12 0 1
179.98 12 0 1
182.379 12 0 1
184.778 12 0 1
187.176 12 0 1
189.575 12 0 1
191.974 12 0 1
194.372 12 0 1
196.771 12 0 1
199.17 12 0 2
201.568 12 0 2
203.967 12 0 2
206.366 12 0 2
208.765 13 1 1
211.163 13 0 1
213.562 13 0 1
215.961 13 0 1
218.359 13 0 1
220.758 14 1 0
223.157 14 0 0
225.555 14 0 0
227.954 14 0 1
230.353 14 0 1
232.751 14 0 1
235.15 15 1 0
237.549 15 0 0
239.947 15 0 1
242.346 15 0 1
244.745 15 0 1
247.143 15 0 1
249.542 15 0 1
251.941 15 0 2
254.339 15 0 2
256.739 15 0 3
259.142 15 0 3
261.544 16 1 2
263.946 16 0 2
266.349 16 0 2
268.751 16 0 2
271.153 16 0 2
273.556 16 0 2
275.958 16 0 2
278.36 16 0 3
280.763 16 0 4
283.165 16 0 4
285.567 16 0 4
287.97 18 2 2
290.372 18 0 2
292.774 18 0 2
295.177 18 0 2
297.579 18 0 2
299.981 18 0 2
