Started at: Thu Nov 18 00:46:21 2021

Using random seed: 1637192781
Map: .\res\textures\testmap_split_path_1024x512.png
FOLLOW_GREEN_FEROMONE: false
FOLLOW_RED_FEROMONE: false
AVOID_WALLS: false
time,total_gathered_food,gathered_food_since_last_entry,number_of_ants_carrying_food
2.4 0 0 0
4.80001 0 0 0
7.20007 0 0 0
9.60012 0 0 0
12.0002 0 0 0
14.4002 0 0 0
16.8003 0 0 0
19.2003 0 0 0
21.6004 0 0 0
24.0005 0 0 0
26.4005 0 0 0
28.8006 0 0 0
31.2006 0 0 0
33.6004 0 0 0
36 0 0 0
38.3996 0 0 0
40.7992 0 0 0
43.1988 0 0 0
45.5984 0 0 0
47.998 0 0 0
50.3975 0 0 0
52.7971 0 0 0
55.1967 0 0 0
57.5963 0 0 0
59.9959 0 0 0
62.3955 0 0 0
64.7954 0 0 0
67.1959 0 0 0
69.5965 0 0 0
71.997 0 0 0
74.3975 0 0 0
76.798 0 0 0
79.1985 0 0 0
81.599 0 0 0
83.9995 0 0 0
86.4 0 0 0
88.8006 0 0 0
91.2011 0 0 0
93.6016 0 0 0
96.0021 0 0 1
98.4026 0 0 1
100.803 0 0 1
103.204 0 0 1
105.604 0 0 1
108.005 0 0 1
110.405 0 0 1
112.806 0 0 1
115.206 0 0 1
117.607 0 0 1
120.007 0 0 1
122.408 0 0 1
124.808 0 0 1
127.209 0 0 1
129.608 0 0 1
132.007 0 0 1
134.405 0 0 1
136.804 0 0 1
139.203 0 0 1
141.601 0 0 1
144 0 0 1
146.399 0 0 1
148.798 0 0 1
151.196 0 0 1
153.595 0 0 1
155.994 0 0 1
158.392 0 0 1
160.791 0 0 1
163.19 0 0 1
165.588 0 0 2
167.987 0 0 2
170.386 0 0 2
172.784 0 0 2
175.183 0 0 2
177.582 0 0 2
179.98 0 0 2
182.379 0 0 2
184.778 0 0 2
187.176 0 0 2
189.575 0 0 2
191.974 0 0 2
194.372 0 0 2
196.771 1 1 1
199.17 1 0 1
201.568 1 0 1
203.967 1 0 1
206.366 1 0 1
208.765 1 0 1
211.163 1 0 1
213.562 1 0 1
215.961 1 0 1
218.359 1 0 1
220.758 1 0 1
223.157 1 0 1
225.555 1 0 1
227.954 1 0 1
230.353 1 0 1
232.751 1 0 1
235.15 1 0 1
237.549 1 0 1
239.947 1 0 1
242.346 1 0 1
244.745 1 0 1
247.143 1 0 1
249.542 1 0 1
251.941 1 0 2
254.339 1 0 2
256.739 1 0 2
259.142 1 0 2
261.544 1 0 2
263.946 1 0 2
266.349 1 0 2
268.751 1 0 2
271.153 1 0 2
273.556 1 0 2
275.958 1 0 2
278.36 1 0 2
280.763 1 0 2
283.165 1 0 2
285.567 1 0 2
287.97 1 0 2
290.372 1 0 2
292.774 1 0 2
295.177 1 0 2
297.579 1 0 2
299.981 1 0 2
302.384 1 0 2
304.786 1 0 2
307.189 1 0 2
309.591 1 0 2
311.993 1 0 2
314.396 1 0 2
316.798 1 0 2
319.2 1 0 2
321.603 1 0 2
324.005 1 0 2
326.407 1 0 2
328.81 1 0 2
331.212 1 0 2
333.614 1 0 2
336.017 1 0 2
338.419 1 0 2
340.821 1 0 2
343.224 1 0 2
345.626 1 0 2
348.028 1 0 2
350.431 1 0 2
352.833 1 0 2
355.235 2 1 1
357.638 2 0 1
360.04 2 0 1
362.442 2 0 1
364.845 2 0 1
367.247 2 0 1
369.649 2 0 1
372.052 2 0 1
374.454 2 0 1
376.856 2 0 1
379.259 2 0 1
381.661 2 0 1
384.064 2 0 1
386.466 2 0 1
388.868 2 0 1
391.271 2 0 1
393.673 2 0 1
396.075 2 0 1
398.478 2 0 1
400.88 2 0 1
403.282 2 0 1
405.685 2 0 1
408.087 2 0 1
410.489 2 0 1
412.892 2 0 1
415.294 2 0 1
417.696 2 0 2
420.099 2 0 2
422.501 2 0 2
424.903 2 0 2
427.306 2 0 2
429.708 2 0 2
432.11 2 0 2
434.513 2 0 2
436.915 2 0 2
439.317 3 1 1
441.72 3 0 1
444.122 3 0 1
446.524 3 0 1
448.927 4 1 0
451.329 4 0 0
453.731 4 0 0
456.134 4 0 0
458.536 4 0 0
460.939 4 0 0
463.341 4 0 0
465.743 4 0 0
468.146 4 0 0
470.548 4 0 0
472.95 4 0 0
475.353 4 0 0
477.755 4 0 0
480.157 4 0 0
482.56 4 0 0
484.962 4 0 0
487.364 4 0 0
489.767 4 0 0
492.169 4 0 0
494.571 4 0 0
496.974 4 0 0
499.376 4 0 0
501.778 4 0 0
504.181 4 0 0
506.583 4 0 0
508.985 4 0 0
511.388 4 0 0
513.79 4 0 0
516.192 4 0 0
518.595 4 0 0
520.997 4 0 0
523.399 4 0 0
525.802 4 0 0
528.204 4 0 0
530.606 4 0 0
533.009 4 0 1
535.411 4 0 1
537.813 4 0 1
540.216 4 0 1
542.618 4 0 1
545.021 4 0 1
547.423 4 0 1
549.825 4 0 1
552.228 4 0 1
554.63 4 0 2
557.032 4 0 2
559.435 4 0 2
561.837 4 0 2
564.239 4 0 2
566.642 4 0 2
569.044 4 0 2
571.446 5 1 1
573.849 5 0 1
576.251 5 0 1
578.653 5 0 1
581.056 5 0 1
583.458 5 0 1
585.86 5 0 1
588.263 5 0 1
590.665 5 0 1
593.067 5 0 1
595.47 5 0 1
597.872 5 0 1
600.274 5 0 1
602.677 5 0 1
605.079 5 0 1
607.481 5 0 1
609.884 5 0 1
612.286 5 0 1
614.688 5 0 1
617.091 5 0 1
619.493 5 0 1
621.896 5 0 1
624.298 5 0 1
626.7 5 0 1
629.103 5 0 1
631.505 5 0 1
633.907 5 0 1
636.31 5 0 1
638.712 5 0 1
641.114 5 0 1
643.517 5 0 1
645.919 5 0 1
648.321 5 0 1
650.724 5 0 1
653.126 5 0 1
655.528 5 0 1
657.931 5 0 1
660.333 5 0 1
662.735 5 0 1
665.138 5 0 1
667.54 5 0 1
669.942 5 0 1
672.345 5 0 1
674.747 5 0 1
677.149 5 0 1
679.552 5 0 1
681.954 5 0 1
684.356 5 0 1
686.759 5 0 1
689.161 5 0 1
691.563 5 0 1
693.966 5 0 1
696.368 5 0 1
698.771 5 0 1
701.173 5 0 1
703.575 5 0 1
705.978 5 0 1
708.38 5 0 1
710.782 5 0 1
713.185 5 0 1
715.587 5 0 1
717.989 5 0 1
720.392 5 0 1
722.794 5 0 1
725.196 5 0 1
727.599 5 0 1
730.001 5 0 1
732.403 5 0 1
734.806 5 0 1
737.208 5 0 1
739.61 5 0 1
742.013 5 0 1
744.415 5 0 1
746.817 5 0 1
749.22 5 0 1
751.622 5 0 1
754.024 5 0 1
756.427 5 0 1
758.829 5 0 1
761.231 5 0 1
763.634 5 0 1
766.036 5 0 1
768.438 5 0 1
770.841 5 0 1
773.243 5 0 1
775.646 5 0 1
778.048 5 0 1
780.45 5 0 1
782.853 5 0 2
785.255 5 0 2
787.657 5 0 2
790.06 5 0 2
792.462 5 0 2
794.864 5 0 2
797.267 5 0 2
799.669 5 0 2
802.071 5 0 2
804.474 5 0 2
806.876 5 0 2
809.278 5 0 2
811.681 5 0 2
814.083 5 0 2
816.485 5 0 2
818.888 5 0 2
821.29 5 0 2
823.692 5 0 2
826.095 5 0 2
828.497 5 0 2
830.899 5 0 2
833.302 5 0 2
835.704 5 0 2
838.106 5 0 2
840.509 5 0 2
842.911 5 0 2
845.313 5 0 2
847.716 5 0 2
850.118 5 0 2
852.521 5 0 2
854.923 5 0 2
857.325 6 1 1
859.728 6 0 1
862.13 6 0 1
864.532 6 0 1
866.935 6 0 1
869.337 6 0 1
871.739 6 0 1
874.142 6 0 1
876.544 6 0 1
878.946 6 0 1
881.349 6 0 1
883.751 6 0 1
886.153 6 0 1
888.556 6 0 1
890.958 6 0 1
893.36 6 0 1
895.763 6 0 1
898.165 6 0 1
900.567 6 0 1
902.97 6 0 1
905.372 6 0 1
907.774 6 0 1
910.177 6 0 1
912.579 6 0 1
914.981 6 0 1
917.384 6 0 1
919.786 6 0 1
922.188 6 0 1
924.591 6 0 1
926.993 6 0 1
929.396 6 0 1
931.798 6 0 1
934.2 6 0 1
936.603 6 0 1
939.005 6 0 1
941.407 6 0 1
943.81 6 0 1
946.212 6 0 1
948.614 6 0 1
951.017 6 0 1
953.419 6 0 1
955.821 6 0 1
958.224 6 0 1
960.626 6 0 1
963.028 6 0 1
965.431 6 0 2
967.833 6 0 2
970.235 6 0 2
972.638 6 0 2
975.04 6 0 2
977.442 6 0 2
979.845 6 0 2
982.247 6 0 2
984.649 6 0 2
987.052 6 0 2
989.454 6 0 2
991.856 6 0 2
994.259 6 0 2
996.661 6 0 2
999.063 6 0 2
1001.47 6 0 2
1003.87 6 0 2
1006.27 6 0 2
1008.67 6 0 2
1011.08 6 0 2
1013.48 6 0 2
1015.88 6 0 2
1018.28 6 0 2
1020.68 6 0 2
1023.09 6 0 2
1025.49 6 0 2
1027.89 6 0 2
1030.29 6 0 2
1032.7 6 0 2
1035.1 6 0 2
1037.5 6 0 2
1039.9 6 0 2
1042.31 6 0 2
1044.71 6 0 2
1047.11 6 0 2
1049.51 6 0 2
1051.92 6 0 2
1054.32 6 0 2
1056.72 6 0 2
1059.12 6 0 2
1061.52 6 0 2
1063.93 6 0 2
1066.33 6 0 2
1068.73 6 0 2
1071.13 6 0 2
1073.54 6 0 2
1075.94 6 0 2
1078.34 6 0 2
1080.74 6 0 2
1083.15 6 0 2
1085.55 6 0 2
1087.95 6 0 2
1090.35 6 0 2
1092.75 6 0 2
1095.16 7 1 1
1097.56 7 0 1
1099.96 7 0 1
1102.36 8 1 0
1104.77 8 0 0
1107.17 8 0 0
1109.57 8 0 0
1111.97 8 0 0
1114.38 8 0 0
1116.78 8 0 0
1119.18 8 0 0
1121.58 8 0 0
1123.99 8 0 0
1126.39 8 0 0
1128.79 8 0 0
1131.19 8 0 0
1133.59 8 0 1
1136 8 0 1
1138.4 8 0 1
1140.8 8 0 1
1143.2 8 0 1
1145.61 8 0 1
1148.01 8 0 1
1150.41 8 0 1
1152.81 8 0 1
1155.22 8 0 1
1157.62 8 0 1
1160.02 8 0 1
1162.42 8 0 1
1164.83 8 0 1
1167.23 8 0 1
1169.63 8 0 1
1172.03 8 0 1
1174.43 8 0 1
1176.84 8 0 1
1179.24 8 0 1
1181.64 8 0 1
1184.04 8 0 1
1186.45 8 0 1
1188.85 8 0 1
1191.25 8 0 1
1193.65 8 0 1
1196.06 8 0 1
1198.46 8 0 1
1200.86 8 0 1
1203.26 8 0 1
1205.67 8 0 1
1208.07 8 0 1
1210.47 8 0 1
1212.87 8 0 1
1215.27 8 0 1
1217.68 8 0 1
1220.08 8 0 1
1222.48 8 0 1
1224.88 8 0 1
1227.29 8 0 1
1229.69 8 0 1
1232.09 8 0 1
1234.49 8 0 1
1236.9 8 0 1
1239.3 8 0 1
1241.7 8 0 1
1244.1 8 0 1
1246.5 8 0 1
1248.91 9 1 1
1251.31 9 0 1
1253.71 9 0 1
1256.11 9 0 1
1258.52 9 0 1
1260.92 9 0 1
1263.32 9 0 1
1265.72 9 0 1
1268.13 9 0 1
1270.53 9 0 1
1272.93 9 0 1
1275.33 9 0 1
1277.74 10 1 0
1280.14 10 0 0
1282.54 10 0 0
1284.94 10 0 0
1287.34 10 0 0
1289.75 10 0 0
1292.15 10 0 0
1294.55 10 0 0
1296.95 10 0 0
1299.36 10 0 0
1301.76 10 0 0
1304.16 10 0 0
1306.56 10 0 0
1308.97 10 0 0
1311.37 10 0 0
1313.77 10 0 0
1316.17 10 0 0
1318.58 10 0 0
1320.98 10 0 1
1323.38 10 0 1
1325.78 10 0 1
1328.18 10 0 1
1330.59 10 0 1
1332.99 10 0 1
1335.39 10 0 1
1337.79 10 0 1
1340.2 10 0 1
1342.6 10 0 1
1345 10 0 1
1347.4 10 0 1
1349.81 10 0 1
1352.21 10 0 1
1354.61 10 0 1
1357.01 10 0 1
1359.42 10 0 1
1361.82 10 0 1
1364.22 10 0 1
1366.62 10 0 1
1369.02 10 0 1
1371.43 10 0 1
1373.83 10 0 1
1376.23 10 0 2
1378.63 10 0 2
1381.04 10 0 2
1383.44 10 0 2
1385.84 10 0 2
1388.24 10 0 2
1390.65 10 0 2
1393.05 10 0 2
1395.45 10 0 2
1397.85 10 0 2
1400.25 10 0 2
1402.66 10 0 2
1405.06 10 0 2
1407.46 10 0 2
1409.86 10 0 2
1412.27 10 0 2
1414.67 10 0 2
1417.07 10 0 2
1419.47 10 0 2
1421.88 10 0 2
1424.28 10 0 2
1426.68 10 0 2
1429.08 10 0 2
1431.49 10 0 2
1433.89 10 0 2
1436.29 10 0 2
1438.69 10 0 2
1441.09 10 0 2
1443.5 10 0 2
1445.9 10 0 2
1448.3 10 0 2
1450.7 10 0 2
1453.11 10 0 2
1455.51 10 0 2
1457.91 11 1 1
1460.31 11 0 1
1462.72 11 0 1
1465.12 11 0 1
1467.52 11 0 1
1469.92 11 0 1
1472.33 11 0 1
1474.73 11 0 1
1477.13 11 0 1
1479.53 11 0 1
1481.93 11 0 1
1484.34 11 0 1
1486.74 11 0 1
1489.14 11 0 1
1491.54 11 0 1
1493.95 11 0 1
1496.35 11 0 1
1498.75 11 0 1
1501.15 11 0 1
1503.56 11 0 1
1505.96 11 0 1
1508.36 11 0 1
1510.76 11 0 1
1513.17 11 0 1
1515.57 11 0 1
1517.97 11 0 1
1520.37 11 0 1
1522.77 11 0 1
1525.18 11 0 2
1527.58 11 0 2
1529.98 11 0 2
1532.38 12 1 1
1534.79 12 0 1
1537.19 12 0 1
1539.59 12 0 1
1541.99 12 0 1
1544.4 12 0 1
1546.8 12 0 1
1549.2 12 0 1
1551.6 12 0 1
1554 12 0 1
1556.41 12 0 1
1558.81 12 0 1
1561.21 12 0 1
1563.61 12 0 1
1566.02 12 0 1
1568.42 12 0 1
1570.82 12 0 1
1573.22 12 0 1
1575.63 12 0 1
1578.03 12 0 1
1580.43 12 0 1
1582.83 12 0 1
1585.24 12 0 1
1587.64 12 0 1
1590.04 12 0 1
1592.44 12 0 1
1594.84 12 0 2
1597.25 12 0 2
1599.65 12 0 2
1602.05 12 0 2


