Started at: Thu Nov 18 02:31:49 2021

Using random seed: 1637199109
Map: .\res\textures\testmap_multifood_1024x512.png
FOLLOW_GREEN_FEROMONE: false
FOLLOW_RED_FEROMONE: false
AVOID_WALLS: false
time,total_gathered_food,gathered_food_since_last_entry,number_of_ants_carrying_food
2.4 0 0 0
4.80001 0 0 2
7.20007 0 0 3
9.60012 1 1 3
12.0002 2 1 2
14.4002 2 0 2
16.8003 2 0 2
19.2003 2 0 3
21.6004 3 1 3
24.0005 3 0 3
26.4005 4 1 3
28.8006 5 1 2
31.2006 6 1 3
33.6004 8 2 2
36 8 0 2
38.3996 9 1 1
40.7992 10 1 0
43.1988 10 0 0
45.5984 10 0 1
47.998 10 0 2
50.3975 10 0 3
52.7971 10 0 3
55.1967 10 0 3
57.5963 10 0 5
59.9959 11 1 4
62.3955 11 0 4
64.7954 12 1 3
67.1959 12 0 3
69.5965 12 0 4
71.997 12 0 4
74.3975 12 0 4
76.798 12 0 6
79.1985 13 1 5
81.599 13 0 5
83.9995 14 1 5
86.4 15 1 4
88.8006 15 0 6
91.2011 15 0 6
93.6016 16 1 5
96.0021 16 0 6
98.4026 17 1 6
100.803 18 1 5
103.204 18 0 5
105.604 19 1 4
108.005 19 0 4
110.405 19 0 4
112.806 19 0 4
115.206 19 0 4
117.607 19 0 4
120.007 19 0 6
122.408 19 0 6
124.808 19 0 6
127.209 20 1 5
129.608 20 0 5
132.007 20 0 5
134.405 20 0 5
136.804 20 0 5
139.203 20 0 5
141.601 20 0 5
144 20 0 5
146.399 20 0 5
148.798 20 0 5
151.196 20 0 5
153.595 20 0 5
155.994 20 0 5
158.392 20 0 6
160.791 20 0 7
163.19 20 0 7
165.588 20 0 7
167.987 21 1 6
170.386 21 0 6
172.784 21 0 6
175.183 22 1 5
177.582 22 0 5
179.98 22 0 5
182.379 22 0 5
184.778 22 0 5
187.176 22 0 5
189.575 22 0 5
191.974 22 0 5
194.372 22 0 5
196.771 22 0 5
199.17 22 0 5
201.568 22 0 5
203.967 22 0 5
206.366 22 0 5
208.765 22 0 5
211.163 23 1 4
213.562 23 0 4
215.961 23 0 4
218.359 23 0 4
220.758 23 0 4
223.157 23 0 4
225.555 23 0 6
227.954 24 1 5
230.353 24 0 5
232.751 24 0 5
235.15 25 1 6
237.549 25 0 6
239.947 25 0 6
242.346 25 0 6
244.745 26 1 5
247.143 26 0 5
249.542 26 0 5
251.941 26 0 5
254.339 26 0 5
256.739 26 0 5
259.142 27 1 4
261.544 27 0 4
263.946 27 0 4
266.349 27 0 6
268.751 27 0 6
271.153 27 0 6
273.556 27 0 7
275.958 28 1 6
278.36 28 0 6
280.763 28 0 6
283.165 28 0 7
285.567 28 0 7
287.97 28 0 7
290.372 28 0 7
292.774 28 0 7
295.177 28 0 7
297.579 28 0 7
299.981 28 0 7
302.384 28 0 7
304.786 28 0 7
307.189 28 0 7
309.591 28 0 7
311.993 28 0 7
314.396 28 0 7
316.798 29 1 7
319.2 29 0 7
321.603 31 2 5
324.005 31 0 5
326.407 31 0 5
328.81 31 0 5
331.212 31 0 5
333.614 31 0 5
336.017 31 0 5
338.419 31 0 5
340.821 31 0 5
343.224 31 0 5
345.626 31 0 5
348.028 31 0 5
350.431 31 0 5
352.833 31 0 6
355.235 33 2 4
357.638 33 0 4
360.04 33 0 5
362.442 33 0 6
364.845 33 0 6
367.247 33 0 6
369.649 33 0 6
372.052 33 0 6
374.454 33 0 6
376.856 33 0 7
379.259 33 0 7
381.661 33 0 7
384.064 33 0 7
386.466 33 0 7
388.868 34 1 6
391.271 34 0 6
393.673 34 0 6
396.075 34 0 6
398.478 34 0 6
400.88 34 0 6
403.282 34 0 7
405.685 34 0 7
408.087 34 0 7
410.489 34 0 7
412.892 34 0 7
415.294 34 0 7
417.696 34 0 7
420.099 35 1 6
422.501 36 1 6
424.903 36 0 7
427.306 36 0 7
429.708 37 1 6
432.11 37 0 6
434.513 38 1 5
436.915 38 0 6
439.317 39 1 5
441.72 40 1 6
444.122 40 0 6
446.524 42 2 4
448.927 42 0 4
451.329 42 0 5
453.731 42 0 5
456.134 43 1 4
458.536 44 1 3
460.939 44 0 3
463.341 44 0 3
465.743 44 0 3
468.146 44 0 3
470.548 44 0 5
472.95 44 0 5
475.353 44 0 5
477.755 44 0 5
480.157 45 1 4
482.56 45 0 6
484.962 45 0 6
487.364 45 0 6
489.767 45 0 6
492.169 45 0 6
494.571 45 0 6
496.974 46 1 5
499.376 46 0 5
501.778 46 0 5
504.181 46 0 5
506.583 47 1 4
508.985 47 0 4
511.388 47 0 4
513.79 47 0 4
516.192 47 0 4
518.595 47 0 4
520.997 47 0 4
523.399 47 0 4
525.802 47 0 4
528.204 47 0 4
530.606 48 1 4
533.009 49 1 3
535.411 49 0 3
537.813 49 0 3
