Started at: Thu Nov 18 01:35:30 2021

Using random seed: 1637195730
Map: .\res\textures\testmap_split_path_1024x512.png
FOLLOW_GREEN_FEROMONE: false
FOLLOW_RED_FEROMONE: false
AVOID_WALLS: false
time,total_gathered_food,gathered_food_since_last_entry,number_of_ants_carrying_food
2.4 0 0 0
4.80001 0 0 0
7.20007 0 0 0
9.60012 0 0 1
12.0002 0 0 4
14.4002 0 0 6
16.8003 0 0 14
19.2003 0 0 20
21.6004 0 0 31
24.0005 0 0 45
26.4005 0 0 56
28.8006 0 0 72
31.2006 0 0 82
33.6004 0 0 92
36 0 0 102
38.3996 0 0 129
40.7992 3 3 143
43.1988 4 1 159
45.5984 4 0 175
47.998 5 1 192
50.3975 5 0 203
52.7971 5 0 222
55.1967 8 3 232
57.5963 9 1 249
59.9959 11 2 265
62.3955 13 2 274
64.7954 16 3 288
67.1959 19 3 299
69.5965 21 2 317
71.997 28 7 332
74.3975 33 5 340
76.798 38 5 345
79.1985 43 5 352
81.599 45 2 363
83.9995 49 4 373
86.4 56 7 377
88.8006 61 5 386
91.2011 64 3 394
93.6016 68 4 401
96.0021 69 1 420
98.4026 73 4 439
100.803 79 6 443
103.204 86 7 446
105.604 96 10 450
108.005 113 17 440
110.405 118 5 447
112.806 124 6 453
115.206 131 7 453
117.607 138 7 460
120.007 145 7 465
122.408 151 6 467
124.808 157 6 471
127.209 161 4 474
129.608 166 5 475
132.007 171 5 476
134.405 180 9 471
136.804 189 9 473
139.203 194 5 478
141.601 205 11 479
144 211 6 480
146.399 216 5 481
148.798 225 9 477
151.196 231 6 480
153.595 238 7 481
155.994 245 7 482
158.392 254 9 481
160.791 262 8 480
163.19 268 6 486
165.588 282 14 481
167.987 291 9 486
170.386 296 5 490
172.784 308 12 487
175.183 315 7 490
177.582 324 9 488
179.98 331 7 490
182.379 342 11 487
184.778 357 15 480
187.176 372 15 472
189.575 380 8 475
191.974 384 4 478
194.372 391 7 481
196.771 401 10 480
199.17 407 6 482
201.568 421 14 474
203.967 431 10 479
206.366 439 8 478
208.765 451 12 470
211.163 459 8 472
213.562 464 5 483
215.961 469 5 486
218.359 482 13 481
220.758 482 0 494
223.157 489 7 498
225.555 492 3 501
227.954 504 12 501
230.353 510 6 500
232.751 516 6 502
235.15 528 12 498
237.549 539 11 492
239.947 554 15 488
242.346 562 8 489
244.745 570 8 489
247.143 578 8 498
249.542 585 7 501
251.941 588 3 510
254.339 599 11 508
256.739 603 4 513
259.142 614 11 510
261.544 625 11 513
263.946 632 7 514
266.349 633 1 521
268.751 641 8 520
271.153 647 6 521
273.556 652 5 520
275.958 659 7 524
278.36 672 13 518
280.763 677 5 521
283.165 688 11 517
285.567 697 9 515
287.97 706 9 516
290.372 713 7 517
292.774 721 8 521
295.177 729 8 517
297.579 739 10 515
299.981 745 6 514
302.384 750 5 521
304.786 762 12 518
307.189 769 7 517
309.591 784 15 506
311.993 795 11 506
314.396 806 11 501
316.798 813 7 504
319.2 817 4 506
321.603 822 5 504
324.005 830 8 510
326.407 832 2 518
328.81 841 9 511
331.212 852 11 511
333.614 859 7 510
336.017 864 5 516
338.419 870 6 521
340.821 880 10 522
343.224 887 7 525
345.626 899 12 519
348.028 907 8 517
350.431 914 7 517
352.833 925 11 508
355.235 933 8 505
357.638 936 3 514
360.04 941 5 514
362.442 944 3 524
364.845 957 13 523
367.247 961 4 525
369.649 970 9 526
372.052 981 11 523
374.454 987 6 521
376.856 993 6 519
379.259 1006 13 513
381.661 1015 9 513
384.064 1026 11 509
386.466 1031 5 510
388.868 1038 7 509
391.271 1041 3 511
393.673 1048 7 513
396.075 1057 9 510
398.478 1065 8 513
400.88 1075 10 510
403.282 1082 7 505
405.685 1091 9 499
408.087 1105 14 492
410.489 1120 15 482
412.892 1126 6 480
415.294 1136 10 476
417.696 1144 8 475
420.099 1153 9 476
422.501 1159 6 477
424.903 1167 8 475
427.306 1179 12 470
429.708 1188 9 471
432.11 1193 5 477
434.513 1199 6 484
436.915 1206 7 482
439.317 1211 5 486
441.72 1224 13 487
444.122 1229 5 490
446.524 1234 5 489
448.927 1243 9 488
451.329 1250 7 491
453.731 1253 3 495
456.134 1261 8 491
458.536 1273 12 481
460.939 1281 8 480
463.341 1288 7 480
465.743 1294 6 482
468.146 1305 11 479
470.548 1317 12 474
472.95 1322 5 475
475.353 1331 9 472
477.755 1344 13 468
480.157 1353 9 471
482.56 1362 9 473
484.962 1374 12 466
487.364 1381 7 468
489.767 1386 5 467
492.169 1391 5 468
494.571 1397 6 471
496.974 1405 8 465
499.376 1416 11 459
501.778 1426 10 450
504.181 1435 9 441
506.583 1447 12 429
508.985 1457 10 420
511.388 1470 13 407
513.79 1474 4 403
516.192 1479 5 398
518.595 1484 5 393
520.997 1490 6 387
523.399 1495 5 382
525.802 1505 10 372
528.204 1513 8 364
530.606 1522 9 355
533.009 1529 7 348
535.411 1535 6 342
537.813 1539 4 338
540.216 1546 7 331
542.618 1555 9 322
545.021 1564 9 313
547.423 1572 8 305
549.825 1574 2 303
552.228 1578 4 299
554.63 1582 4 295
557.032 1589 7 288
559.435 1593 4 284
561.837 1597 4 280
564.239 1600 3 277
566.642 1608 8 269
569.044 1615 7 262
571.446 1615 0 262
573.849 1619 4 258
576.251 1622 3 255
578.653 1627 5 250
581.056 1632 5 245
583.458 1635 3 242
585.86 1637 2 240
588.263 1641 4 236
590.665 1646 5 231
593.067 1653 7 224
595.47 1657 4 220
597.872 1661 4 216
600.274 1662 1 215
602.677 1667 5 210
605.079 1671 4 206
607.481 1674 3 203
609.884 1678 4 199
612.286 1684 6 193
614.688 1691 7 186
617.091 1695 4 182
619.493 1698 3 179
621.896 1703 5 174
624.298 1707 4 170
626.7 1709 2 168
629.103 1712 3 165
631.505 1715 3 162
633.907 1720 5 157
636.31 1724 4 153
638.712 1727 3 150
641.114 1730 3 147
643.517 1737 7 140
645.919 1739 2 138
648.321 1743 4 134
650.724 1745 2 132
653.126 1751 6 126
655.528 1752 1 125
657.931 1753 1 124
660.333 1756 3 121
662.735 1758 2 119
665.138 1758 0 119
667.54 1758 0 119
669.942 1761 3 116
672.345 1764 3 113
674.747 1766 2 111
677.149 1769 3 108
679.552 1771 2 106
681.954 1772 1 105
684.356 1775 3 102
686.759 1775 0 102
689.161 1775 0 102
691.563 1778 3 99
693.966 1780 2 97
696.368 1783 3 94
698.771 1783 0 94
701.173 1788 5 89
703.575 1789 1 88
705.978 1790 1 87
708.38 1791 1 86
710.782 1792 1 85
713.185 1795 3 82
715.587 1796 1 81
717.989 1796 0 81
720.392 1798 2 79
722.794 1799 1 78
725.196 1801 2 76
727.599 1801 0 76
730.001 1803 2 74
732.403 1803 0 74
734.806 1805 2 72
737.208 1805 0 72
739.61 1805 0 72
742.013 1808 3 69
744.415 1808 0 69
746.817 1810 2 67
749.22 1812 2 65
751.622 1813 1 64
754.024 1814 1 63
756.427 1815 1 62
758.829 1816 1 61
761.231 1816 0 61
763.634 1817 1 60
766.036 1817 0 60
768.438 1817 0 60
770.841 1817 0 60
773.243 1818 1 59
775.646 1818 0 59
778.048 1819 1 58
780.45 1819 0 58
782.853 1819 0 58
785.255 1819 0 58
787.657 1819 0 58
790.06 1821 2 56
792.462 1822 1 55
794.864 1822 0 55
797.267 1822 0 55
799.669 1822 0 55
802.071 1823 1 54
804.474 1823 0 54
806.876 1824 1 53
809.278 1825 1 52
811.681 1825 0 52
814.083 1826 1 51
816.485 1828 2 49
818.888 1829 1 48
821.29 1830 1 47
823.692 1830 0 47
826.095 1830 0 47
828.497 1830 0 47
830.899 1831 1 46
833.302 1831 0 46
835.704 1831 0 46
838.106 1832 1 45
840.509 1833 1 44
842.911 1833 0 44
845.313 1833 0 44
847.716 1834 1 43
850.118 1835 1 42
852.521 1835 0 42
854.923 1835 0 42
857.325 1836 1 41
859.728 1836 0 41
862.13 1836 0 41
864.532 1836 0 41
866.935 1836 0 41
869.337 1837 1 40
871.739 1837 0 40
874.142 1838 1 39
876.544 1838 0 39
878.946 1838 0 39
881.349 1838 0 39
883.751 1838 0 39
886.153 1839 1 38
888.556 1840 1 37
890.958 1840 0 37
893.36 1840 0 37
895.763 1840 0 37
898.165 1840 0 37
900.567 1840 0 37
902.97 1840 0 37
905.372 1840 0 37
907.774 1841 1 36
910.177 1841 0 36
912.579 1841 0 36
914.981 1841 0 36
917.384 1841 0 36
919.786 1841 0 36
922.188 1842 1 35
924.591 1842 0 35
926.993 1842 0 35
929.396 1842 0 35
931.798 1843 1 34
934.2 1843 0 34
936.603 1843 0 34
939.005 1844 1 33
941.407 1844 0 33
943.81 1844 0 33
946.212 1844 0 33
948.614 1845 1 32
951.017 1845 0 32
953.419 1845 0 32
955.821 1845 0 32
958.224 1846 1 31
960.626 1846 0 31
963.028 1846 0 31
965.431 1846 0 31
967.833 1846 0 31
970.235 1846 0 31
972.638 1846 0 31
975.04 1846 0 31
977.442 1846 0 31
979.845 1846 0 31
982.247 1846 0 31
984.649 1846 0 31
987.052 1846 0 31
989.454 1846 0 31
991.856 1846 0 31
994.259 1847 1 30
996.661 1847 0 30
999.063 1847 0 30
1001.47 1847 0 30
1003.87 1847 0 30
1006.27 1847 0 30
1008.67 1847 0 30
1011.08 1847 0 30
1013.48 1847 0 30
1015.88 1847 0 30
1018.28 1847 0 30
1020.68 1847 0 30
1023.09 1848 1 29
1025.49 1848 0 29
1027.89 1848 0 29
1030.29 1848 0 29
1032.7 1848 0 29
1035.1 1848 0 29
1037.5 1848 0 29
1039.9 1848 0 29
1042.31 1848 0 29
1044.71 1848 0 29
1047.11 1848 0 29
1049.51 1849 1 28
1051.92 1849 0 28
1054.32 1850 1 27
1056.72 1850 0 27
1059.12 1850 0 27
1061.52 1850 0 27
1063.93 1850 0 27
1066.33 1850 0 27
1068.73 1850 0 27
1071.13 1850 0 27
1073.54 1851 1 26
1075.94 1851 0 26
1078.34 1851 0 26
1080.74 1851 0 26
1083.15 1851 0 26
1085.55 1851 0 26
1087.95 1851 0 26
1090.35 1851 0 26
1092.75 1851 0 26
1095.16 1852 1 25
1097.56 1853 1 24
1099.96 1853 0 24
1102.36 1853 0 24
1104.77 1853 0 24
1107.17 1853 0 24
1109.57 1853 0 24
1111.97 1853 0 24
1114.38 1853 0 24
1116.78 1853 0 24
1119.18 1853 0 24
1121.58 1853 0 24
1123.99 1853 0 24
1126.39 1853 0 24
1128.79 1853 0 24
1131.19 1853 0 24
1133.59 1853 0 24
1136 1853 0 24
1138.4 1853 0 24
1140.8 1853 0 24
1143.2 1853 0 24
1145.61 1853 0 24
1148.01 1853 0 24
1150.41 1853 0 24
1152.81 1853 0 24
1155.22 1853 0 24
1157.62 1853 0 24
1160.02 1853 0 24
1162.42 1853 0 24
1164.83 1853 0 24
1167.23 1853 0 24
1169.63 1853 0 24
1172.03 1853 0 24
1174.43 1853 0 24
1176.84 1853 0 24
1179.24 1853 0 24
1181.64 1853 0 24
1184.04 1853 0 24
1186.45 1853 0 24
1188.85 1853 0 24
1191.25 1853 0 24
1193.65 1853 0 24
1196.06 1853 0 24
1198.46 1853 0 24
1200.86 1853 0 24
1203.26 1853 0 24
1205.67 1853 0 24
1208.07 1853 0 24
1210.47 1853 0 24
1212.87 1853 0 24
1215.27 1853 0 24
1217.68 1853 0 24
1220.08 1853 0 24
1222.48 1853 0 24
1224.88 1853 0 24
1227.29 1853 0 24
1229.69 1853 0 24
1232.09 1853 0 24
1234.49 1853 0 24
1236.9 1853 0 24
1239.3 1853 0 24
1241.7 1853 0 24
1244.1 1853 0 24
1246.5 1853 0 24
1248.91 1853 0 24
1251.31 1853 0 24
1253.71 1853 0 24
1256.11 1853 0 24
1258.52 1853 0 24
1260.92 1853 0 24
1263.32 1853 0 24
1265.72 1853 0 24
1268.13 1853 0 24
1270.53 1853 0 24
1272.93 1853 0 24
1275.33 1853 0 24
1277.74 1853 0 24
1280.14 1853 0 24
1282.54 1853 0 24
1284.94 1854 1 23
1287.34 1854 0 23
1289.75 1854 0 23
1292.15 1854 0 23
1294.55 1854 0 23
1296.95 1854 0 23
1299.36 1854 0 23
1301.76 1854 0 23
1304.16 1854 0 23
1306.56 1854 0 23
1308.97 1854 0 23
1311.37 1854 0 23
1313.77 1854 0 23
1316.17 1854 0 23
1318.58 1854 0 23
1320.98 1854 0 23
1323.38 1854 0 23
1325.78 1854 0 23
1328.18 1854 0 23
1330.59 1854 0 23
1332.99 1854 0 23
1335.39 1854 0 23
1337.79 1854 0 23
1340.2 1854 0 23
1342.6 1854 0 23
1345 1854 0 23
1347.4 1854 0 23
1349.81 1854 0 23
1352.21 1854 0 23
1354.61 1854 0 23
1357.01 1854 0 23
1359.42 1854 0 23
1361.82 1854 0 23
1364.22 1854 0 23
1366.62 1854 0 23
1369.02 1854 0 23
1371.43 1854 0 23
1373.83 1854 0 23
1376.23 1854 0 23
1378.63 1854 0 23
1381.04 1854 0 23
1383.44 1854 0 23
1385.84 1854 0 23
1388.24 1854 0 23
1390.65 1854 0 23
1393.05 1854 0 23
1395.45 1854 0 23
1397.85 1854 0 23
1400.25 1854 0 23
1402.66 1854 0 23
1405.06 1854 0 23
1407.46 1854 0 23
1409.86 1854 0 23
1412.27 1854 0 23
1414.67 1854 0 23
1417.07 1854 0 23
1419.47 1854 0 23
1421.88 1854 0 23
1424.28 1854 0 23
1426.68 1854 0 23
1429.08 1854 0 23
1431.49 1854 0 23
1433.89 1854 0 23
1436.29 1854 0 23
1438.69 1854 0 23
1441.09 1854 0 23
1443.5 1854 0 23
1445.9 1854 0 23
1448.3 1854 0 23
1450.7 1854 0 23
1453.11 1854 0 23
1455.51 1854 0 23
1457.91 1854 0 23
1460.31 1854 0 23
1462.72 1854 0 23
1465.12 1854 0 23
1467.52 1854 0 23
1469.92 1854 0 23
1472.33 1854 0 23
1474.73 1854 0 23
1477.13 1854 0 23
1479.53 1854 0 23
1481.93 1854 0 23
1484.34 1854 0 23
1486.74 1854 0 23
1489.14 1854 0 23
1491.54 1854 0 23
1493.95 1854 0 23
1496.35 1854 0 23
1498.75 1854 0 23
1501.15 1854 0 23
1503.56 1854 0 23
1505.96 1854 0 23
1508.36 1854 0 23
1510.76 1854 0 23
1513.17 1854 0 23
1515.57 1854 0 23
1517.97 1854 0 23
1520.37 1854 0 23
1522.77 1854 0 23
1525.18 1854 0 23
1527.58 1854 0 23
1529.98 1854 0 23
1532.38 1854 0 23
1534.79 1854 0 23
1537.19 1854 0 23
1539.59 1854 0 23
1541.99 1854 0 23
1544.4 1854 0 23
1546.8 1854 0 23
1549.2 1854 0 23
1551.6 1854 0 23
1554 1854 0 23
1556.41 1854 0 23
1558.81 1854 0 23
1561.21 1854 0 23
1563.61 1854 0 23
1566.02 1854 0 23
1568.42 1854 0 23
1570.82 1854 0 23
1573.22 1854 0 23
1575.63 1854 0 23
1578.03 1854 0 23
1580.43 1854 0 23
1582.83 1854 0 23
1585.24 1854 0 23
1587.64 1854 0 23
1590.04 1854 0 23
1592.44 1854 0 23
1594.84 1854 0 23
1597.25 1854 0 23
1599.65 1854 0 23
1602.05 1854 0 23


