Started at: Wed Nov 17 19:06:43 2021

Using random seed: 1637172403
Map: .\res\textures\testmap_multifood_1024x512.png
FOLLOW_GREEN_FEROMONE: true
FOLLOW_RED_FEROMONE: true
AVOID_WALLS: true
time,total_gathered_food,gathered_food_since_last_entry,number_of_ants_carrying_food
2.4 0 0 331
4.80001 365 365 609
7.20007 636 271 412
9.60012 689 53 596
12.0002 723 34 691
14.4002 805 82 714
16.8003 883 78 731
19.2003 970 87 785
21.6004 1063 93 855
24.0005 1145 82 822
26.4005 1218 73 749
28.8006 1296 78 671
31.2006 1371 75 596
33.6004 1435 64 532
36 1496 61 471
38.3996 1559 63 408
40.7992 1611 52 356
43.1988 1657 46 310
45.5984 1682 25 285
47.998 1716 34 251
50.3975 1743 27 224
52.7971 1759 16 208
55.1967 1780 21 187
57.5963 1783 3 184
59.9959 1788 5 179
62.3955 1790 2 177
64.7954 1797 7 170
67.1959 1799 2 168
69.5965 1801 2 166
71.997 1804 3 163
74.3975 1805 1 162
76.798 1807 2 160
79.1985 1808 1 159
81.599 1809 1 430
83.9995 1820 11 721
86.4 1830 10 785
88.8006 1834 4 937
91.2011 1837 3 1140
93.6016 1837 0 1274
96.0021 1841 4 1461
98.4026 1857 16 1633
100.803 1920 63 1675
103.204 2000 80 1782
105.604 2123 123 1828
108.005 2206 83 1868
110.405 2287 81 1892
112.806 2383 96 1924
115.206 2500 117 1952
117.607 2588 88 2004
120.007 2683 95 2009
122.408 2772 89 2007
124.808 2866 94 2002
127.209 2964 98 1986
129.608 3075 111 1954
132.007 3181 106 1930
134.405 3270 89 1937
136.804 3367 97 1930
139.203 3443 76 1931
141.601 3533 90 1942
144 3618 85 1950
146.399 3700 82 1968
148.798 3775 75 1978
151.196 3870 95 1971
153.595 3980 110 1957
155.994 4058 78 1968
158.392 4152 94 1988
160.791 4245 93 1993
163.19 4340 95 1974
165.588 4430 90 1965
167.987 4532 102 1945
170.386 4644 112 1927
172.784 4776 132 1876
175.183 4889 113 1831
177.582 4995 106 1805
179.98 5084 89 1793
182.379 5162 78 1726
184.778 5247 85 1641
187.176 5334 87 1554
189.575 5413 79 1475
191.974 5491 78 1397
194.372 5584 93 1304
196.771 5678 94 1210
199.17 5758 80 1130
201.568 5809 51 1079
203.967 5867 58 1021
206.366 5931 64 957
208.765 5996 65 892
211.163 6053 57 835
213.562 6111 58 777
215.961 6157 46 731
218.359 6200 43 688
220.758 6237 37 651
223.157 6270 33 618
225.555 6307 37 581
227.954 6353 46 535
230.353 6395 42 493
232.751 6434 39 454
235.15 6471 37 417
237.549 6508 37 380
239.947 6544 36 344
242.346 6578 34 310
244.745 6597 19 291
247.143 6619 22 269
249.542 6620 1 268
251.941 6621 1 267
254.339 6621 0 267
256.739 6621 0 267
259.142 6621 0 267
261.544 6623 2 265
263.946 6624 1 264
266.349 6626 2 262
268.751 6630 4 258
271.153 6631 1 257
273.556 6635 4 253
275.958 6637 2 251
278.36 6640 3 248
280.763 6640 0 248
283.165 6644 4 244
285.567 6650 6 238
287.97 6653 3 235
290.372 6660 7 228
292.774 6663 3 225
295.177 6668 5 220
297.579 6677 9 211
299.981 6684 7 204
302.384 6690 6 198
304.786 6692 2 196
307.189 6695 3 193
309.591 6697 2 191
311.993 6702 5 186
314.396 6710 8 178
316.798 6722 12 166
319.2 6728 6 160
321.603 6735 7 153
324.005 6738 3 150
326.407 6742 4 146
328.81 6746 4 142
331.212 6747 1 141
333.614 6748 1 140
336.017 6752 4 136
338.419 6757 5 131
340.821 6763 6 125
343.224 6763 0 125
345.626 6768 5 120
348.028 6773 5 115
350.431 6778 5 110
352.833 6781 3 107
355.235 6785 4 103
357.638 6788 3 100
360.04 6794 6 94
362.442 6796 2 92
364.845 6801 5 87
367.247 6804 3 84
369.649 6806 2 82
372.052 6809 3 79
374.454 6811 2 77
376.856 6813 2 75
379.259 6813 0 75
381.661 6814 1 74
384.064 6815 1 73
386.466 6816 1 72
388.868 6816 0 72
391.271 6819 3 69
393.673 6822 3 66
396.075 6823 1 65
398.478 6824 1 64
400.88 6826 2 62
403.282 6827 1 61
405.685 6833 6 55
408.087 6834 1 54
410.489 6839 5 49
412.892 6839 0 49
415.294 6840 1 48
417.696 6842 2 46
420.099 6842 0 46
422.501 6842 0 46
424.903 6842 0 46
427.306 6843 1 45
429.708 6843 0 45
432.11 6843 0 45
434.513 6844 1 44
436.915 6846 2 42
439.317 6847 1 41
441.72 6847 0 41
444.122 6849 2 39
446.524 6852 3 36
448.927 6852 0 36
451.329 6854 2 34
453.731 6854 0 34
456.134 6854 0 34
458.536 6856 2 32
460.939 6857 1 31
463.341 6858 1 30
465.743 6858 0 30
468.146 6858 0 30
470.548 6859 1 29
472.95 6859 0 29
475.353 6861 2 27
477.755 6862 1 26
480.157 6863 1 25
482.56 6863 0 25
484.962 6863 0 25
487.364 6865 2 23
489.767 6867 2 21
492.169 6867 0 21
494.571 6867 0 21
496.974 6868 1 20
499.376 6869 1 19
501.778 6870 1 18
504.181 6872 2 16
506.583 6872 0 16
508.985 6872 0 16
511.388 6872 0 16
513.79 6872 0 16
516.192 6872 0 16
518.595 6872 0 16
520.997 6872 0 16
523.399 6873 1 15
525.802 6873 0 15
528.204 6873 0 15
530.606 6874 1 14
533.009 6874 0 14
535.411 6874 0 14
537.813 6875 1 13
540.216 6876 1 12
542.618 6876 0 12
545.021 6877 1 11
547.423 6877 0 11
549.825 6877 0 11
552.228 6877 0 11
554.63 6878 1 10
557.032 6878 0 10
559.435 6879 1 9
561.837 6880 1 8
564.239 6881 1 7
566.642 6881 0 7
569.044 6881 0 7
571.446 6881 0 7
573.849 6881 0 7
576.251 6881 0 7
578.653 6881 0 7
581.056 6881 0 7
583.458 6881 0 7
585.86 6881 0 7
588.263 6881 0 7
590.665 6881 0 7
593.067 6881 0 7
595.47 6882 1 6
597.872 6882 0 6
600.274 6882 0 6
602.677 6882 0 6
605.079 6882 0 6
607.481 6882 0 6
609.884 6882 0 6
612.286 6882 0 6
614.688 6882 0 6
617.091 6883 1 5
619.493 6883 0 5
621.896 6883 0 5
624.298 6883 0 5
626.7 6883 0 5
629.103 6883 0 5
631.505 6883 0 5
633.907 6884 1 4
636.31 6886 2 2
638.712 6886 0 2
641.114 6886 0 2
643.517 6886 0 2
645.919 6886 0 2
648.321 6886 0 2
650.724 6886 0 2
653.126 6886 0 2
655.528 6886 0 2
657.931 6886 0 2
660.333 6886 0 2
662.735 6886 0 2
665.138 6886 0 2
667.54 6886 0 2
669.942 6886 0 2
672.345 6886 0 2
674.747 6886 0 2
677.149 6886 0 2
679.552 6886 0 2
681.954 6886 0 2
684.356 6886 0 2
686.759 6886 0 2
689.161 6886 0 2
691.563 6887 1 1
693.966 6887 0 1
696.368 6887 0 1
698.771 6887 0 1
701.173 6887 0 1
703.575 6887 0 1
705.978 6887 0 1
708.38 6887 0 1
710.782 6887 0 1
713.185 6887 0 1
715.587 6887 0 1
717.989 6887 0 1
720.392 6887 0 1
722.794 6887 0 1
725.196 6887 0 1
727.599 6887 0 1
730.001 6887 0 1
732.403 6887 0 1
734.806 6888 1 0
737.208 6888 0 0
739.61 6888 0 0
742.013 6888 0 0
744.415 6888 0 0
746.817 6888 0 0
749.22 6888 0 0
751.622 6888 0 0
754.024 6888 0 0
756.427 6888 0 0
758.829 6888 0 0
761.231 6888 0 0
763.634 6888 0 0
766.036 6888 0 0
768.438 6888 0 0
770.841 6888 0 0
773.243 6888 0 0
775.646 6888 0 0
778.048 6888 0 0
780.45 6888 0 0
782.853 6888 0 0
785.255 6888 0 0
787.657 6888 0 0
790.06 6888 0 0
792.462 6888 0 0
794.864 6888 0 0
797.267 6888 0 0
799.669 6888 0 0
802.071 6888 0 0
804.474 6888 0 0
806.876 6888 0 0
809.278 6888 0 0
811.681 6888 0 0
814.083 6888 0 0
816.485 6888 0 0
818.888 6888 0 0
821.29 6888 0 0
823.692 6888 0 0
826.095 6888 0 0
828.497 6888 0 0
830.899 6888 0 0
833.302 6888 0 0
835.704 6888 0 0
838.106 6888 0 0
840.509 6888 0 0
842.911 6888 0 0
845.313 6888 0 0
847.716 6888 0 0
850.118 6888 0 0
852.521 6888 0 0
854.923 6888 0 0
857.325 6888 0 0
859.728 6888 0 0
862.13 6888 0 0
864.532 6888 0 0
866.935 6888 0 0
869.337 6888 0 0
871.739 6888 0 0
874.142 6888 0 0
876.544 6888 0 0
878.946 6888 0 0
881.349 6888 0 0
883.751 6888 0 0
886.153 6888 0 0
888.556 6888 0 0
890.958 6888 0 0
893.36 6888 0 0
895.763 6888 0 0
898.165 6888 0 0
900.567 6888 0 0
902.97 6888 0 0
