Started at: Thu Nov 18 03:04:55 2021

Using random seed: 1637201095
Map: .\res\textures\testmap_multifood_1024x512.png
FOLLOW_GREEN_FEROMONE: false
FOLLOW_RED_FEROMONE: false
AVOID_WALLS: false
time,total_gathered_food,gathered_food_since_last_entry,number_of_ants_carrying_food
2.4 0 0 15
4.80001 7 7 78
7.20007 24 17 90
9.60012 37 13 117
12.0002 63 26 119
14.4002 87 24 123
16.8003 111 24 136
19.2003 134 23 149
21.6004 156 22 156
24.0005 172 16 161
26.4005 187 15 179
28.8006 209 22 179
31.2006 222 13 189
33.6004 243 21 182
36 264 21 184
38.3996 281 17 188
40.7992 300 19 184
43.1988 313 13 191
45.5984 325 12 202
47.998 344 19 195
50.3975 352 8 205
52.7971 361 9 212
55.1967 373 12 219
57.5963 389 16 219
59.9959 410 21 215
62.3955 423 13 220
64.7954 440 17 224
67.1959 458 18 230
69.5965 473 15 241
71.997 491 18 242
74.3975 507 16 243
76.798 513 6 252
79.1985 529 16 249
81.599 538 9 261
83.9995 548 10 268
86.4 561 13 277
88.8006 572 11 279
91.2011 579 7 290
93.6016 593 14 286
96.0021 607 14 281
98.4026 623 16 278
100.803 633 10 281
103.204 649 16 280
105.604 661 12 289
108.005 671 10 295
110.405 680 9 297
112.806 689 9 306
115.206 699 10 307
117.607 705 6 313
120.007 719 14 309
122.408 731 12 307
124.808 747 16 305
127.209 758 11 304
129.608 771 13 300
132.007 785 14 302
134.405 796 11 304
136.804 809 13 302
139.203 816 7 305
141.601 825 9 307
144 836 11 302
146.399 843 7 304
148.798 854 11 304
151.196 860 6 312
153.595 868 8 311
155.994 880 12 309
158.392 884 4 319
160.791 892 8 321
163.19 901 9 316
165.588 911 10 316
167.987 917 6 314
170.386 928 11 313
172.784 935 7 314
175.183 947 12 313
177.582 959 12 309
179.98 969 10 309
182.379 977 8 314
184.778 991 14 310
187.176 999 8 312
189.575 1006 7 310
191.974 1014 8 306
194.372 1019 5 309
196.771 1028 9 311
199.17 1037 9 311
201.568 1047 10 309
203.967 1054 7 308
206.366 1061 7 307
208.765 1067 6 311
211.163 1070 3 315
213.562 1077 7 315
215.961 1085 8 313
218.359 1096 11 310
220.758 1102 6 313
223.157 1106 4 314
225.555 1110 4 319
227.954 1116 6 321
230.353 1125 9 317
232.751 1132 7 314
235.15 1139 7 311
237.549 1143 4 312
239.947 1146 3 313
242.346 1152 6 311
244.745 1159 7 304
247.143 1165 6 303
249.542 1170 5 301
251.941 1173 3 303
254.339 1176 3 306
256.739 1180 4 305
259.142 1180 0 312
261.544 1180 0 319
263.946 1185 5 316
266.349 1189 4 321
268.751 1192 3 321
271.153 1197 5 319
273.556 1204 7 317
275.958 1208 4 320
278.36 1209 1 321
280.763 1215 6 320
283.165 1220 5 319
285.567 1225 5 319
287.97 1235 10 313
290.372 1236 1 319
292.774 1239 3 318
295.177 1241 2 321
297.579 1243 2 321
299.981 1245 2 326
302.384 1250 5 325
304.786 1255 5 323
307.189 1260 5 322
309.591 1268 8 317
311.993 1276 8 313
314.396 1281 5 310
316.798 1283 2 312
319.2 1287 4 315
321.603 1292 5 313
324.005 1296 4 312
326.407 1302 6 309
328.81 1308 6 306
331.212 1313 5 303
333.614 1316 3 307
336.017 1320 4 307
338.419 1324 4 307
340.821 1327 3 304
343.224 1335 8 302
345.626 1338 3 301
348.028 1341 3 299
350.431 1343 2 300
352.833 1349 6 294
355.235 1351 2 297
357.638 1353 2 301
360.04 1356 3 300
362.442 1361 5 296
364.845 1367 6 293
367.247 1373 6 293
369.649 1375 2 299
372.052 1378 3 299
374.454 1381 3 298
376.856 1385 4 300
379.259 1389 4 298
381.661 1395 6 295
384.064 1398 3 294
386.466 1403 5 293
388.868 1409 6 290
391.271 1413 4 290
393.673 1415 2 291
396.075 1419 4 292
398.478 1424 5 290
400.88 1428 4 288
403.282 1432 4 290
405.685 1439 7 284
408.087 1444 5 282
410.489 1447 3 288
412.892 1450 3 289
415.294 1453 3 293
417.696 1459 6 292
420.099 1461 2 294
422.501 1464 3 294
424.903 1465 1 298
427.306 1468 3 300
429.708 1473 5 300
432.11 1474 1 302
434.513 1476 2 300
436.915 1480 4 299
439.317 1486 6 294
441.72 1491 5 291
444.122 1499 8 288
446.524 1500 1 291
448.927 1507 7 289
451.329 1508 1 293
453.731 1514 6 290
456.134 1518 4 292
458.536 1523 5 290
460.939 1528 5 286
463.341 1533 5 283
465.743 1540 7 280
468.146 1543 3 279
470.548 1546 3 281
472.95 1551 5 276
475.353 1552 1 275
477.755 1560 8 270
480.157 1564 4 269
482.56 1569 5 268
484.962 1573 4 266
487.364 1576 3 267
489.767 1582 6 267
492.169 1585 3 269
494.571 1587 2 269
496.974 1594 7 264
499.376 1598 4 261
501.778 1599 1 262
504.181 1601 2 263
506.583 1607 6 260
