Started at: Thu Nov 18 01:16:23 2021

Using random seed: 1637194583
Map: .\res\textures\testmap_split_path_1024x512.png
FOLLOW_GREEN_FEROMONE: false
FOLLOW_RED_FEROMONE: false
AVOID_WALLS: false
time,total_gathered_food,gathered_food_since_last_entry,number_of_ants_carrying_food
2.4 0 0 0
4.80001 0 0 0
7.20007 0 0 0
9.60012 0 0 0
12.0002 0 0 0
14.4002 0 0 0
16.8003 0 0 0
19.2003 0 0 2
21.6004 0 0 3
24.0005 0 0 5
26.4005 0 0 6
28.8006 0 0 7
31.2006 0 0 9
33.6004 0 0 11
36 0 0 12
38.3996 0 0 12
40.7992 0 0 12
43.1988 0 0 15
45.5984 0 0 17
47.998 0 0 19
50.3975 1 1 21
52.7971 1 0 25
55.1967 1 0 25
57.5963 1 0 28
59.9959 1 0 31
62.3955 1 0 33
64.7954 2 1 34
67.1959 2 0 37
69.5965 2 0 43
71.997 4 2 42
74.3975 4 0 44
76.798 4 0 45
79.1985 4 0 45
81.599 4 0 45
83.9995 5 1 46
86.4 6 1 47
88.8006 7 1 48
91.2011 8 1 48
93.6016 9 1 48
96.0021 9 0 50
98.4026 10 1 50
100.803 11 1 49
103.204 11 0 50
105.604 12 1 50
108.005 12 0 52
110.405 13 1 51
112.806 13 0 53
115.206 15 2 53
117.607 15 0 53
120.007 16 1 52
122.408 17 1 53
124.808 17 0 53
127.209 17 0 54
129.608 17 0 58
132.007 17 0 58
134.405 18 1 57
136.804 19 1 57
139.203 22 3 54
141.601 22 0 55
144 23 1 55
146.399 25 2 56
148.798 26 1 55
151.196 26 0 56
153.595 27 1 56
155.994 28 1 58
158.392 28 0 58
160.791 28 0 58
163.19 29 1 57
165.588 30 1 57
167.987 31 1 56
170.386 32 1 59
172.784 33 1 58
175.183 34 1 60
177.582 34 0 63
179.98 35 1 65
182.379 36 1 67
184.778 36 0 70
187.176 37 1 70
189.575 39 2 68
191.974 40 1 69
194.372 41 1 68
196.771 41 0 70
199.17 43 2 69
201.568 45 2 69
203.967 46 1 69
206.366 48 2 68
208.765 49 1 68
211.163 50 1 69
213.562 50 0 69
215.961 51 1 70
218.359 51 0 71
220.758 51 0 73
223.157 52 1 73
225.555 52 0 73
227.954 53 1 73
230.353 55 2 71
232.751 55 0 71
235.15 57 2 71
237.549 57 0 71
239.947 57 0 72
242.346 57 0 72
244.745 59 2 71
247.143 60 1 73
249.542 61 1 73
251.941 62 1 72
254.339 64 2 70
256.739 66 2 68
259.142 68 2 66
261.544 69 1 65
263.946 71 2 65
266.349 74 3 62
268.751 75 1 65
271.153 76 1 65
273.556 77 1 65
275.958 78 1 64
278.36 79 1 64
280.763 80 1 65
283.165 82 2 64
285.567 84 2 64
287.97 85 1 64
290.372 86 1 64
292.774 87 1 63
295.177 88 1 65
297.579 89 1 64
299.981 90 1 64
302.384 93 3 61
304.786 95 2 59
307.189 95 0 59
309.591 96 1 58
311.993 98 2 57
314.396 98 0 58
316.798 99 1 57
319.2 99 0 57
321.603 100 1 59
324.005 101 1 58
326.407 102 1 57
328.81 104 2 57
331.212 105 1 57
333.614 106 1 58
336.017 110 4 56
338.419 112 2 54
340.821 112 0 55
343.224 114 2 53
345.626 115 1 53
348.028 117 2 53
350.431 119 2 51
352.833 120 1 52
355.235 122 2 51
357.638 122 0 53
360.04 123 1 56
362.442 124 1 57
364.845 125 1 58
367.247 125 0 58
369.649 125 0 58
372.052 126 1 58
374.454 127 1 57
376.856 130 3 54
379.259 130 0 55
381.661 131 1 54
384.064 133 2 53
386.466 136 3 53
388.868 137 1 53
391.271 137 0 55
393.673 138 1 55
396.075 139 1 56
398.478 139 0 57
400.88 139 0 60
403.282 140 1 59
405.685 140 0 61
408.087 141 1 60
410.489 143 2 58
412.892 145 2 57
415.294 145 0 58
417.696 145 0 59
420.099 145 0 59
422.501 145 0 61
424.903 146 1 64
427.306 148 2 64
429.708 149 1 64
432.11 150 1 63
434.513 150 0 63
436.915 151 1 66
439.317 152 1 65
441.72 153 1 65
444.122 153 0 66
446.524 153 0 68
448.927 153 0 68
451.329 155 2 66
453.731 156 1 65
456.134 157 1 64
458.536 157 0 65
460.939 157 0 66
463.341 158 1 66
465.743 159 1 65
468.146 161 2 65
470.548 163 2 64
472.95 163 0 65
475.353 165 2 65
477.755 167 2 64
480.157 169 2 64
482.56 170 1 64
484.962 171 1 63
487.364 171 0 63
489.767 173 2 61
492.169 173 0 61
494.571 176 3 58
496.974 177 1 57
499.376 179 2 55
501.778 180 1 55
504.181 182 2 54
506.583 182 0 54
508.985 184 2 53
511.388 187 3 53
513.79 187 0 54
516.192 187 0 54
518.595 188 1 53
520.997 188 0 54
523.399 190 2 52
525.802 191 1 51
528.204 191 0 52
530.606 191 0 52
533.009 192 1 52
535.411 194 2 51
537.813 195 1 54
540.216 197 2 52
542.618 197 0 52
545.021 197 0 53
547.423 199 2 52
549.825 200 1 51
552.228 203 3 49
554.63 203 0 50
557.032 203 0 52
559.435 203 0 52
561.837 204 1 53
564.239 204 0 53
566.642 205 1 52
569.044 207 2 50
571.446 208 1 52
573.849 208 0 53
576.251 209 1 54
578.653 210 1 56
581.056 211 1 57
583.458 212 1 57
585.86 212 0 58
588.263 214 2 58
590.665 214 0 59
593.067 215 1 60
595.47 216 1 61
597.872 218 2 60
600.274 218 0 61
602.677 220 2 60
605.079 220 0 61
607.481 220 0 66
609.884 221 1 65
612.286 224 3 63
614.688 224 0 63
617.091 225 1 62
619.493 227 2 62
621.896 229 2 60
624.298 232 3 59
626.7 235 3 56
629.103 237 2 55
631.505 237 0 57
633.907 238 1 58
636.31 239 1 58
638.712 239 0 58
641.114 239 0 60
643.517 239 0 62
645.919 239 0 64
648.321 240 1 63
650.724 241 1 64
653.126 241 0 64
655.528 243 2 64
657.931 244 1 63
660.333 244 0 64
662.735 247 3 62
665.138 247 0 62
667.54 248 1 62
669.942 250 2 63
672.345 250 0 64
674.747 250 0 66
677.149 252 2 65
679.552 252 0 66
681.954 254 2 68
684.356 255 1 67
686.759 255 0 70
689.161 257 2 69
691.563 257 0 71
693.966 258 1 72
696.368 261 3 71
698.771 261 0 71
701.173 261 0 71
703.575 263 2 71
705.978 267 4 67
708.38 267 0 67
710.782 267 0 69
713.185 269 2 69
715.587 270 1 68
717.989 271 1 67
720.392 271 0 68
722.794 273 2 67
725.196 273 0 68
727.599 275 2 67
730.001 276 1 66
732.403 276 0 69
734.806 277 1 68
737.208 277 0 71
739.61 278 1 70
742.013 279 1 70
744.415 280 1 70
746.817 280 0 71
749.22 280 0 71
751.622 282 2 70
754.024 282 0 70
756.427 283 1 72
758.829 284 1 71
761.231 284 0 73
763.634 287 3 74
766.036 288 1 77
768.438 290 2 75
770.841 290 0 76
773.243 292 2 74
775.646 292 0 76
778.048 294 2 77
780.45 295 1 77
782.853 296 1 78
785.255 296 0 78
787.657 299 3 76
790.06 299 0 77
792.462 299 0 78
794.864 299 0 79
797.267 300 1 79
799.669 300 0 79
802.071 300 0 80
804.474 300 0 84
806.876 302 2 82
809.278 302 0 82
811.681 305 3 79
814.083 309 4 76
816.485 310 1 75
818.888 312 2 73
821.29 313 1 73
823.692 315 2 72
826.095 316 1 71
828.497 316 0 71
830.899 317 1 71
833.302 318 1 70
835.704 319 1 69
838.106 319 0 70
840.509 320 1 70
842.911 322 2 69
845.313 324 2 68
847.716 327 3 65
850.118 328 1 65
852.521 328 0 66
854.923 329 1 65
857.325 329 0 66
859.728 329 0 67
862.13 330 1 67
864.532 332 2 65
866.935 332 0 66
869.337 332 0 66
871.739 332 0 68
874.142 333 1 67
876.544 334 1 66
878.946 334 0 66
881.349 334 0 70
883.751 334 0 74
886.153 334 0 77
888.556 334 0 77
890.958 336 2 77
893.36 339 3 76
895.763 342 3 73
898.165 342 0 74
900.567 343 1 75
902.97 344 1 76
905.372 345 1 75
907.774 345 0 76
910.177 346 1 76
912.579 346 0 76
914.981 349 3 73
917.384 350 1 72
919.786 352 2 70
922.188 352 0 72
924.591 354 2 70
926.993 354 0 72
929.396 354 0 74
931.798 355 1 75
934.2 357 2 74
936.603 358 1 74
939.005 361 3 71
941.407 361 0 73
943.81 361 0 73
946.212 365 4 70
948.614 367 2 69
951.017 367 0 69
953.419 367 0 71
955.821 368 1 70
958.224 368 0 70
960.626 369 1 69
963.028 371 2 67
965.431 372 1 68
967.833 374 2 66
970.235 374 0 67
972.638 374 0 68
975.04 378 4 66
977.442 378 0 67
979.845 381 3 64
982.247 382 1 64
984.649 383 1 63
987.052 383 0 65
989.454 387 4 61
991.856 387 0 62
994.259 388 1 62
996.661 388 0 62
999.063 389 1 63
1001.47 389 0 63
1003.87 391 2 61
1006.27 391 0 62
1008.67 391 0 64
1011.08 391 0 66
1013.48 393 2 64
1015.88 394 1 64
1018.28 395 1 65
1020.68 395 0 65
1023.09 396 1 66
1025.49 397 1 65
1027.89 397 0 66
1030.29 397 0 66
1032.7 399 2 65
1035.1 399 0 66
1037.5 401 2 64
1039.9 402 1 64
1042.31 402 0 64
1044.71 403 1 65
1047.11 405 2 65
1049.51 406 1 64
1051.92 406 0 64
1054.32 407 1 63
1056.72 408 1 63
1059.12 410 2 63
1061.52 411 1 63
1063.93 412 1 62
1066.33 412 0 64
1068.73 413 1 63
1071.13 414 1 64
1073.54 416 2 62
1075.94 416 0 65
1078.34 417 1 66
1080.74 417 0 67
1083.15 419 2 65
1085.55 421 2 64
1087.95 422 1 64
1090.35 422 0 65
1092.75 423 1 66
1095.16 424 1 66
1097.56 424 0 67
1099.96 427 3 64
1102.36 427 0 64
1104.77 428 1 64
1107.17 429 1 63
1109.57 429 0 65
1111.97 430 1 64
1114.38 430 0 65
1116.78 431 1 66
1119.18 432 1 68
1121.58 433 1 69
1123.99 434 1 69
1126.39 435 1 68
1128.79 437 2 66
1131.19 437 0 67
1133.59 438 1 68
1136 440 2 67
1138.4 442 2 67
1140.8 444 2 66
1143.2 444 0 67
1145.61 447 3 66
1148.01 448 1 65
1150.41 449 1 64
1152.81 450 1 64
1155.22 450 0 65
1157.62 451 1 64
1160.02 452 1 64
1162.42 453 1 64
1164.83 454 1 64
1167.23 458 4 61
1169.63 458 0 63
1172.03 458 0 64
1174.43 459 1 63
1176.84 459 0 63
1179.24 461 2 62
1181.64 463 2 60
1184.04 463 0 60
1186.45 465 2 58
1188.85 466 1 57
1191.25 467 1 57
1193.65 467 0 60
1196.06 468 1 60
1198.46 470 2 59
1200.86 470 0 60
1203.26 471 1 60
1205.67 471 0 62
1208.07 472 1 62
1210.47 472 0 62
1212.87 472 0 64
1215.27 473 1 64
1217.68 475 2 63
1220.08 475 0 63
1222.48 476 1 63
1224.88 477 1 64
1227.29 479 2 62
1229.69 479 0 65
1232.09 479 0 65
1234.49 483 4 63
1236.9 485 2 63
1239.3 485 0 63
1241.7 485 0 65
1244.1 488 3 62
1246.5 489 1 62
1248.91 489 0 63
1251.31 490 1 65
1253.71 492 2 63
1256.11 492 0 64
1258.52 492 0 66
1260.92 492 0 66
1263.32 492 0 66
1265.72 493 1 67
1268.13 493 0 68
1270.53 493 0 70
1272.93 494 1 69
1275.33 494 0 70
1277.74 494 0 70
1280.14 497 3 68
1282.54 498 1 70
1284.94 498 0 71
1287.34 499 1 70
1289.75 499 0 70
1292.15 501 2 68
1294.55 501 0 68
1296.95 503 2 67
1299.36 503 0 68
1301.76 504 1 70
1304.16 504 0 71
1306.56 504 0 72
1308.97 504 0 74
1311.37 504 0 76
1313.77 506 2 74
1316.17 509 3 72
1318.58 509 0 73
1320.98 511 2 72
1323.38 511 0 72
1325.78 514 3 71
1328.18 515 1 71
1330.59 515 0 72
1332.99 516 1 71
1335.39 519 3 68
1337.79 519 0 68
1340.2 520 1 69
1342.6 521 1 69
1345 523 2 67
1347.4 523 0 67
1349.81 525 2 65
1352.21 526 1 65
1354.61 527 1 64
1357.01 527 0 65
1359.42 528 1 69
1361.82 528 0 69
1364.22 528 0 74
1366.62 530 2 74
1369.02 532 2 74
1371.43 534 2 72
1373.83 535 1 73
1376.23 537 2 71
1378.63 538 1 71
1381.04 539 1 72
1383.44 540 1 71
1385.84 540 0 73
1388.24 540 0 75
1390.65 543 3 72
1393.05 544 1 71
1395.45 545 1 71
1397.85 545 0 71
1400.25 546 1 70
1402.66 546 0 70
1405.06 549 3 69
1407.46 549 0 71
1409.86 550 1 71
1412.27 551 1 70
1414.67 552 1 71
1417.07 552 0 71
1419.47 553 1 71
1421.88 556 3 68
1424.28 557 1 68
1426.68 559 2 68
1429.08 559 0 69
1431.49 560 1 71
1433.89 562 2 71
1436.29 563 1 71
1438.69 563 0 71
1441.09 563 0 72
1443.5 564 1 72
1445.9 565 1 72
1448.3 567 2 71
1450.7 568 1 72
1453.11 570 2 73
1455.51 572 2 72
1457.91 573 1 72
1460.31 573 0 73
1462.72 575 2 71
1465.12 576 1 70
1467.52 577 1 71
1469.92 580 3 68
1472.33 581 1 68
1474.73 581 0 71
1477.13 581 0 72
1479.53 581 0 73
1481.93 581 0 74
1484.34 582 1 74
1486.74 583 1 73
1489.14 585 2 71
1491.54 586 1 71
1493.95 588 2 70
1496.35 588 0 71
1498.75 589 1 72
1501.15 590 1 71
1503.56 592 2 69
1505.96 593 1 70
1508.36 594 1 69
1510.76 595 1 68
1513.17 595 0 69
1515.57 595 0 69
1517.97 595 0 70
1520.37 596 1 70
1522.77 598 2 69
1525.18 599 1 68
1527.58 601 2 67
1529.98 603 2 65
1532.38 605 2 64
1534.79 605 0 65
1537.19 606 1 65
1539.59 608 2 65
1541.99 610 2 64
1544.4 611 1 64
1546.8 612 1 65
1549.2 614 2 63
1551.6 615 1 63
1554 615 0 66
1556.41 616 1 65
1558.81 616 0 66
1561.21 618 2 64
1563.61 620 2 63
1566.02 621 1 63
1568.42 622 1 63
1570.82 623 1 64
1573.22 624 1 63
1575.63 626 2 62
1578.03 627 1 62
1580.43 628 1 61
1582.83 628 0 61
1585.24 630 2 61
1587.64 632 2 60
1590.04 632 0 60
1592.44 633 1 60
1594.84 633 0 61
1597.25 634 1 61
1599.65 634 0 63
1602.05 634 0 65


